"OTU"	"Deng_Y_2012"	"Raut_S_2018_1"	"Raut_S_2018_2"	"Raut_S_2018_3"	"Xia_W_2017"	"Yang_S_2019"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu1422"	NA	-0.222927797823832	-0.00312758109816639	0.372549193448942	NA	NA	3	0.146493814526944	0.0488312715089812	1
"Otu1427"	-0.0792587582496331	-0.527804946214062	-1.44285847408669	-1.06247551967953	NA	NA	4	-3.11239769822992	-0.778099424557479	-1
"Otu143"	NA	0.315940562186505	-0.451522346565872	-0.203008171891908	NA	NA	3	-0.338589956271275	-0.112863318757092	-1
"Otu1431"	NA	-0.0523384513925224	1.26625914858849	1.72898259076617	NA	NA	3	2.94290328796214	0.980967762654046	1
"Otu1432"	-0.125158087488467	0.327612791236877	NA	NA	-0.552896579937373	0.41621490869304	4	0.065773032504077	0.0164432581260193	1
"Otu1433"	NA	0.836184716720105	-0.76054872673011	-0.616619155143579	NA	NA	3	-0.540983165153584	-0.180327721717861	-1
"Otu1434"	0.182361067786119	NA	NA	NA	0.382803873520852	0.220839497620907	3	0.786004438927878	0.262001479642626	1
"Otu1435"	-0.547183934610481	-1.05633966100686	NA	NA	-1.98483819563424	NA	3	-3.58836179125158	-1.19612059708386	-1
"Otu1437"	NA	0.280625284376482	0.00725170838977353	0.43839403612358	NA	-1.7959194762039	4	-1.06964844731406	-0.267412111828516	-1
"Otu144"	0.102573666427887	-0.230976200293308	0.81402898359404	0.0131166868600926	-0.298467555779978	-0.870343882554154	6	-0.47006830174542	-0.0783447169575701	-1
"Otu1444"	NA	0.635090876446865	-0.115649358381472	0.576695384824143	NA	0.0668998733734027	4	1.16303677626294	0.290759194065735	1
"Otu1445"	-0.478013088654843	-0.264275177809658	2.15505483684623	0.39297575354833	0.266758750212704	-0.146747197375963	6	1.9257538767668	0.320958979461133	1
"Otu1447"	NA	-1.17420307040075	-1.43347794188656	0.00406615618332493	NA	NA	3	-2.60361485610398	-0.867871618701328	-1
"Otu1448"	0.927148087731009	NA	NA	NA	-0.881909717867722	0.439572767791154	3	0.484811137654441	0.16160371255148	1
"Otu1454"	0.42074438655707	NA	NA	NA	0.159020123485833	-3.43633448171416	3	-2.85656997167126	-0.952189990557086	-1
"Otu1455"	-0.787950106484627	NA	4.03054174730812	NA	NA	0.547410570552369	3	3.79000221137586	1.26333407045862	1
"Otu146"	NA	-0.362329492651826	-1.08033690775715	0.746780904683503	NA	NA	3	-0.695885495725473	-0.231961831908491	-1
"Otu1460"	NA	0.407742801723582	-0.196881168039364	0.549860780689605	-1.70806187838656	-0.0527906085695018	5	-1.00013007258224	-0.200026014516448	-1
"Otu1462"	-0.795173373806728	NA	NA	2.47650799433959	NA	-1.63510077217675	3	0.0462338483561119	0.0154112827853706	1
"Otu147"	0.42074438655707	-0.303795482865996	0.423276539330887	-0.464957064652253	NA	NA	4	0.075268378369708	0.018817094592427	1
"Otu1476"	NA	-1.16303637930978	-0.59745969605821	-1.00889127313246	NA	NA	3	-2.76938734850045	-0.923129116166817	-1
"Otu148"	NA	0.33319267442828	0.289095291853834	-0.538746816231331	NA	NA	3	0.0835411500507829	0.0278470500169276	1
"Otu1482"	0.244190815484656	NA	NA	NA	3.38196813911454	3.7171557236219	3	7.3433146782211	2.44777155940703	1
"Otu149"	0.108892757230662	0.0371917022896235	0.455782179866696	1.43055376513035	0.608531536347547	0.415730564045373	6	3.05668250491025	0.509447084151709	1
"Otu15"	-0.568049584139875	0.0248771227231021	-1.51935635143281	-0.907884675749154	NA	-0.790242910743326	5	-3.76065639934206	-0.752131279868413	-1
"Otu1503"	NA	-0.642387181548922	0.182056255593173	0.31364445615678	NA	NA	3	-0.146686469798969	-0.0488954899329897	-1
"Otu151"	NA	NA	-0.997483895153102	2.98384622638209	NA	0.414581108930423	3	2.40094344015941	0.800314480053137	1
"Otu1510"	-0.560151683588802	-0.165327909503449	NA	-0.0318166706480844	NA	NA	3	-0.757296263740335	-0.252432087913445	-1
"Otu1512"	-0.0792587582496331	0.568350660285405	2.03751515175812	-0.596382789966432	NA	-1.35482356401045	5	0.57540069981701	0.115080139963402	1
"Otu152"	-1.20634255023914	-0.222934288321529	-0.701599449649003	NA	NA	0.0554657624164768	4	-2.0754105257932	-0.518852631448299	-1
"Otu1520"	-0.0607817932704298	-0.108693626573008	-0.53003011764365	-0.00406847941790743	NA	-1.3923827972453	5	-2.0959568141503	-0.419191362830059	-1
"Otu1528"	NA	0.740689779635214	0.670541008350537	-0.906027333740736	NA	NA	3	0.505203454245015	0.168401151415005	1
"Otu1529"	NA	NA	-1.40334452169313	0.477464961439429	NA	0.663345718964473	3	-0.262533841289228	-0.0875112804297426	-1
"Otu1530"	NA	-0.311127187248417	0.370555864189821	NA	NA	-1.8117656942176	3	-1.7523370172762	-0.584112339092065	-1
"Otu1531"	NA	0.377060508038437	1.25302395772693	0.173345966458987	NA	-2.08200676476146	4	-0.278576332537106	-0.0696440831342766	-1
"Otu1539"	-0.0606036394776465	0.284449207502052	1.76008672324441	NA	NA	-3.64516836570037	4	-1.66123607443155	-0.415309018607889	-1
"Otu154"	0.528773856953136	0.0647324285377829	0.522181136412299	-0.268249606651437	NA	NA	4	0.847437815251781	0.211859453812945	1
"Otu1541"	0.93849286240464	NA	NA	NA	-1.69562619426891	0.0175921274498546	3	-0.739541204414415	-0.246513734804805	-1
"Otu1546"	NA	0.360261957504465	-0.328069530533791	0.141731743364121	NA	NA	3	0.173924170334795	0.0579747234449317	1
"Otu155"	-0.955665697484767	0.0746284058291053	1.11401362430557	0.177438023421027	-1.46251077897261	0.487467293467183	6	-0.564629129434492	-0.0941048549057486	-1
"Otu1553"	-0.854582850103439	NA	NA	-1.31901234052124	-1.65674376890665	2.32646649009454	4	-1.50387246943679	-0.375968117359197	-1
"Otu1554"	NA	-1.4736640129153	-0.140637580888913	-0.193294968547084	NA	NA	3	-1.8075965623513	-0.602532187450432	-1
"Otu156"	NA	-0.376047094588207	-0.585120846367871	0.16324418475355	NA	NA	3	-0.797923756202528	-0.265974585400843	-1
"Otu157"	NA	1.20669411786266	0.815257312099689	0.801191743893822	NA	NA	3	2.82314317385617	0.941047724618724	1
"Otu1570"	NA	0.512573401893794	0.73533825417911	1.1232954486689	NA	NA	3	2.3712071047418	0.790402368247268	1
"Otu1573"	-0.560151683588802	NA	NA	NA	1.29596179443656	0.625403303775827	3	1.36121341462359	0.453737804874528	1
"Otu158"	NA	-0.899358774210683	-0.218683796518441	0.352850717024142	NA	NA	3	-0.765191853704982	-0.255063951234994	-1
"Otu1582"	NA	-0.693120357643017	0.11684612971201	-0.65300502376057	NA	NA	3	-1.22927925169158	-0.409759750563859	-1
"Otu1583"	NA	0.346088893192807	0.647907953341925	-0.439364616046917	NA	NA	3	0.554632230487815	0.184877410162605	1
"Otu1584"	NA	0.568052964139067	-0.00570073836179694	0.942728286256505	0.652630459057977	-2.3857204208418	5	-0.228009449750048	-0.0456018899500096	-1
"Otu1586"	NA	2.08757467067361	1.09067546172965	0.977953734369522	NA	NA	3	4.15620386677278	1.38540128892426	1
"Otu1587"	-0.795173373806728	NA	NA	NA	2.98792411220565	0.834409859793968	3	3.02716059819289	1.00905353273096	1
"Otu1588"	NA	-0.159522750261288	0.358309162957552	0.389785451678492	NA	NA	3	0.588571864374756	0.196190621458252	1
"Otu159"	NA	-1.03861313603959	-0.149162259558878	0.233173597979453	NA	NA	3	-0.954601797619015	-0.318200599206338	-1
"Otu1596"	NA	-0.566368752818703	0.494214663416302	-0.619665343635006	NA	NA	3	-0.691819433037407	-0.230606477679136	-1
"Otu1599"	-0.543057933709884	-1.264432350751	0.631587201133602	-0.400388995630711	NA	NA	4	-1.57629207895799	-0.394073019739498	-1
"Otu160"	NA	0.526983433135856	-0.151660444807963	-0.380990025597777	0.859855933162536	-0.83473639510589	5	0.0194525007867619	0.00389050015735239	1
"Otu1602"	-0.0792587582496331	-0.666927320819589	0.0947806459124119	0.905329241071159	NA	0.33818548071046	5	0.592109288624809	0.118421857724962	1
"Otu1608"	NA	0.726852032567215	-0.309829109779777	NA	NA	-0.421294852584536	3	-0.00427192979709801	-0.00142397659903267	-1
"Otu161"	NA	-0.824583584958281	0.0848629043242997	2.85232286659727	NA	-0.807454495617058	4	1.30514769034623	0.326286922586558	1
"Otu162"	-0.357702215757035	-0.910007552875577	0.63718788628208	-0.673411865024692	0.518782438336934	-0.232658115422279	6	-1.01780942446057	-0.169634904076761	-1
"Otu1622"	0.180298557523164	-0.314077950954978	0.625353300687287	NA	NA	-1.31168308700632	4	-0.820109179750847	-0.205027294937712	-1
"Otu1624"	-0.347136571914907	NA	NA	NA	1.29062495807535	0.108164305548439	3	1.05165269170888	0.350550897236294	1
"Otu1633"	NA	-0.495515392408373	2.03072247582686	0.983961914323131	NA	NA	3	2.51916899774162	0.839722999247206	1
"Otu1641"	NA	NA	0.673261788409113	-0.560396809578472	NA	-1.87382096150276	3	-1.76095598267212	-0.586985327557373	-1
"Otu1643"	NA	1.05026616427392	NA	NA	-1.70806187838656	-1.98606026873355	3	-2.64385598284619	-0.881285327615397	-1
"Otu165"	-0.351070213818417	0.451725727039614	-0.196168158948672	-2.07568287314542	-0.400374131158933	0.55771811054043	6	-2.0138515394914	-0.335641923248566	-1
"Otu1651"	NA	-0.142312396407631	-0.139298408806188	2.15556784609883	NA	NA	3	1.87395704088501	0.62465234696167	1
"Otu1655"	0.21225499415645	NA	NA	NA	0.20804410614704	0.612710026904319	3	1.03300912720781	0.344336375735936	1
"Otu1657"	NA	-0.332537895691202	0.0852404622349519	NA	NA	-0.169078314374838	3	-0.416375747831088	-0.138791915943696	-1
"Otu166"	0.520755444689417	0.149585671927055	2.14015655815839	-0.723312271756134	-0.166803126553441	0.498558682060316	6	2.4189409585256	0.403156826420934	1
"Otu1661"	NA	1.0355062046992	0.291979449345849	-0.868978574013467	NA	NA	3	0.458507080031582	0.152835693343861	1
"Otu1663"	0.550352212689492	-0.353776910270521	NA	-0.194429946166667	0.488853419690094	0.663941715896585	5	1.15494049183898	0.230988098367797	1
"Otu1666"	NA	-1.26106216418432	-0.84817711743154	0.221513387030977	NA	NA	3	-1.88772589458488	-0.629241964861628	-1
"Otu167"	-0.499020123220176	-1.08659207158472	-0.411017851995813	-1.00686132812927	-0.676462265818037	2.09158495939324	6	-1.58836868135478	-0.264728113559129	-1
"Otu1672"	NA	-0.857178822067278	-0.340887067872409	-0.929336465336902	NA	NA	3	-2.12740235527659	-0.70913411842553	-1
"Otu168"	NA	-0.175312017605655	1.02449459068596	0.282936689026298	NA	-0.633264968594168	4	0.498854293512435	0.124713573378109	1
"Otu1681"	NA	-0.606861590698521	NA	-0.369096371701634	NA	-0.500687450928036	3	-1.47664541332819	-0.492215137776064	-1
"Otu1682"	NA	1.10300468326413	1.1702398840734	0.247612616399756	NA	NA	3	2.52085718373729	0.840285727912429	1
"Otu1685"	NA	-0.306480322919845	-0.454824548403286	0.603560057570813	NA	NA	3	-0.157744813752318	-0.052581604584106	-1
"Otu1691"	-0.319704678757814	NA	NA	NA	2.08691235747254	-0.559713486163457	3	1.20749419255127	0.402498064183756	1
"Otu1693"	NA	0.290985586864939	0.383066434115111	1.02917973365595	NA	NA	3	1.703231754636	0.567743918212	1
"Otu1695"	NA	0.0616069423422516	-0.900507159835868	-0.228974764353581	NA	NA	3	-1.0678749818472	-0.355958327282399	-1
"Otu1698"	-0.0601472715107388	-0.0400189611879195	-0.0359419670819994	0.453716468202551	NA	-0.530828283092236	5	-0.213220014670343	-0.0426440029340685	-1
"Otu17"	0.480110306733859	-0.386262238065232	-0.315796011514316	-0.293426990927575	0.0994231953776544	-0.780636097672671	6	-1.19658783606828	-0.19943130601138	-1
"Otu1700"	NA	-0.783080531255466	-0.33537226024924	-1.22090262946508	NA	-1.82790950955478	4	-4.16726493052457	-1.04181623263114	-1
"Otu1702"	NA	-0.673472884227982	0.575250809909954	0.370436970085047	NA	-0.700416751401308	4	-0.428201855634289	-0.107050463908572	-1
"Otu1707"	NA	-0.0264733683249544	-0.146298797571572	-0.588641462788252	NA	-0.0504344402039912	4	-0.81184806888877	-0.202962017222192	-1
"Otu171"	0.578913156738126	-0.50332103801022	1.1632620188545	0.498337795036333	-0.865049946216045	0.109192032719028	6	0.981334019121722	0.16355566985362	1
"Otu1713"	0.458974439373128	0.0394113517506722	0.657177317892446	-1.48605015703089	NA	NA	4	-0.330487048014644	-0.0826217620036609	-1
"Otu1716"	NA	0.505469692949473	0.766937908278781	0.509847655060253	NA	-1.36160504351424	4	0.420650212774267	0.105162553193567	1
"Otu1721"	-0.581785022614197	0.547879461723252	-0.23194296714424	-0.274312371225376	NA	-0.672034628793494	5	-1.21219552805406	-0.242439105610811	-1
"Otu1723"	-1.03045941417891	NA	NA	NA	-0.722592388824576	-1.90430571761988	3	-3.65735752062337	-1.21911917354112	-1
"Otu1725"	NA	-0.0110023500521736	0.563833117682443	-0.727979412273234	NA	NA	3	-0.175148644642965	-0.0583828815476549	-1
"Otu1726"	NA	-0.225696795637629	0.145659830502988	-1.16119736570016	NA	NA	3	-1.2412343308348	-0.413744776944934	-1
"Otu173"	NA	-0.0190337649355523	0.239514360011686	0.603594462573798	NA	NA	3	0.824075057649932	0.274691685883311	1
"Otu1733"	-0.0603566954901237	-1.94161886005181	-0.102356425835498	-0.933091088218432	NA	NA	4	-3.03742306959586	-0.759355767398966	-1
"Otu1736"	-0.0792587582496331	-0.810804169117225	1.31509453515211	NA	NA	NA	3	0.425031607785252	0.141677202595084	1
"Otu174"	NA	-1.76949457666433	0.611404941306042	-0.20301717171776	NA	NA	3	-1.36110680707605	-0.453702269025349	-1
"Otu1743"	NA	-0.557665376715334	0.548576276382592	1.14119613198356	NA	NA	3	1.13210703165082	0.377369010550273	1
"Otu175"	0.505928678597161	NA	NA	NA	-0.922667981327842	-0.543929707873732	3	-0.960669010604413	-0.320223003534804	-1
"Otu1751"	NA	-0.6906705406924	-0.36264489554461	2.29754390357057	NA	NA	3	1.24422846733356	0.41474282244452	1
"Otu1759"	0.350125437738947	-1.08824705660418	NA	NA	1.0681761059052	-0.516728863153971	4	-0.186674376114004	-0.046668594028501	-1
"Otu176"	0.146834360836044	0.204103279306446	0.307328760787452	-0.466658808559386	NA	0.363537571924965	5	0.555145164295521	0.111029032859104	1
"Otu1760"	NA	-1.38104153360921	-1.68714834573869	-1.67838614741497	NA	NA	3	-4.74657602676287	-1.58219200892096	-1
"Otu177"	-0.0603853257234673	NA	NA	2.53791339095998	NA	0.312484641552929	3	2.79001270678944	0.93000423559648	1
"Otu1770"	NA	0.000175603562183684	2.53353428005956	NA	NA	-1.40668414121366	3	1.12702574240808	0.375675247469361	1
"Otu178"	NA	-0.368971606678729	0.276196072666848	-1.45794193314836	NA	NA	3	-1.55071746716024	-0.516905822386747	-1
"Otu179"	0.36715294872803	NA	NA	NA	2.29246631526502	0.258416572610333	3	2.91803583660338	0.972678612201128	1
"Otu1792"	NA	-1.28690778200577	-0.595103628128071	NA	NA	0.315518687311586	3	-1.56649272282225	-0.522164240940752	-1
"Otu18"	NA	-1.42503280181328	0.194340619567241	-0.533822905221383	NA	-0.0800625935301109	4	-1.84457768099753	-0.461144420249383	-1
"Otu180"	-0.560151683588802	0.546944692490485	1.43825812188261	1.24317238232993	NA	-0.366153013196723	5	2.3020704999175	0.4604140999835	1
"Otu1804"	NA	0.655657231111694	0.957345769323269	2.19915577680303	NA	NA	3	3.81215877723799	1.27071959241266	1
"Otu1805"	NA	0.286781619290978	-0.651563197544231	2.37735167453943	NA	NA	3	2.01257009628618	0.670856698762059	1
"Otu1807"	0.585893598622704	NA	NA	NA	-2.31950033388228	1.26474955041449	3	-0.468857184845086	-0.156285728281695	-1
"Otu1823"	0.367671738937571	-0.156943177257194	-0.762319070878713	NA	-2.6960478502395	2.65380432721851	5	-0.593834032219326	-0.118766806443865	-1
"Otu1825"	-1.51392720543273	NA	NA	NA	0.767327664529118	0.783896121700606	3	0.037296580796994	0.012432193598998	1
"Otu1829"	NA	2.07177650873945	-0.15253327269083	NA	-1.27239216051839	NA	3	0.64685107553023	0.215617025176743	1
"Otu183"	0.449433048487091	-0.00421240809495571	0.601448169330315	1.07942504239547	NA	NA	4	2.12609385211792	0.53152346302948	1
"Otu1834"	-0.0792587582496331	NA	NA	-0.278473976064497	0.262428257791338	-2.43928248285673	4	-2.53458695937952	-0.633646739844881	-1
"Otu1838"	NA	0.561062447308577	0.229143522367464	NA	NA	-0.0878079474063484	3	0.702398022269693	0.234132674089898	1
"Otu1839"	NA	1.19101441461704	0.962605670035965	-0.311623743699717	NA	NA	3	1.84199634095329	0.613998780317763	1
"Otu184"	NA	-0.614802770466568	-0.437730676512998	0.657645176126523	NA	NA	3	-0.394888270853043	-0.131629423617681	-1
"Otu1845"	0.185460517353344	NA	NA	-0.181268957225401	NA	1.96612517314595	3	1.97031673327389	0.656772244424631	1
"Otu185"	-0.307836724777589	1.91146257571704	-1.29684869901093	1.51253557460266	-0.899186138355925	0.433614633589522	6	1.35374122176478	0.225623536960796	1
"Otu1852"	NA	0.383468685433646	2.1040252854181	1.65402166667175	NA	NA	3	4.1415156375235	1.38050521250783	1
"Otu1853"	NA	0.493198287685194	1.52180264729091	-0.583753582432114	NA	NA	3	1.43124735254399	0.477082450847997	1
"Otu1856"	NA	-0.195426766437026	-0.140613055743566	0.540644097946386	NA	-0.0368882729245468	4	0.167716002841247	0.0419290007103118	1
"Otu1858"	NA	-0.00573182406741546	3.26262613122621	0.984139609854781	NA	NA	3	4.24103391701358	1.41367797233786	1
"Otu186"	0.700856308081053	-0.36878631936616	0.0494309381698442	0.452826521739296	2.30490077287874	-0.0883983045743753	6	3.0508299169284	0.5084716528214	1
"Otu1860"	NA	0.611121045053328	-0.132069742995451	-0.183845037717036	NA	NA	3	0.295206264340841	0.0984020881136137	1
"Otu187"	NA	-0.940791140407098	-0.719733618011312	-1.03706568091949	0.922307316539022	NA	4	-1.77528312279888	-0.44382078069972	-1
"Otu188"	NA	-0.299507298186295	0.827944428038415	1.17508874202077	NA	NA	3	1.70352587187289	0.567841957290963	1
"Otu1880"	NA	-0.155484345672196	-0.520896596870784	NA	NA	0.522954661057268	3	-0.153426281485712	-0.0511420938285707	-1
"Otu1883"	NA	0.668066059932809	0.262829926007028	1.73179752555744	NA	NA	3	2.66269351149728	0.887564503832426	1
"Otu1890"	0.454957261429817	NA	NA	NA	-2.23099988583295	1.00657135863782	3	-0.769471265765313	-0.256490421921771	-1
"Otu1891"	0.163052390088098	-0.414562588833108	NA	1.52487960949798	0.771241402532301	-0.997259457734822	5	1.04735135555045	0.20947027111009	1
"Otu1892"	0.462565975075157	NA	NA	NA	-0.686716065457613	1.2491884812315	3	1.02503839084904	0.341679463616348	1
"Otu1894"	-0.0605955344776963	NA	NA	-0.02877967562656	NA	-0.482009141563444	3	-0.5713843516677	-0.1904614505559	-1
"Otu1899"	NA	-0.396427045663538	0.274361856662546	NA	NA	-0.889730075639545	3	-1.01179526464054	-0.337265088213512	-1
"Otu19"	-0.77867628444051	0.0629688876464185	-0.105525847960928	0.521318268967115	NA	-0.712629344379936	5	-1.01254432016784	-0.202508864033568	-1
"Otu190"	1.1456536751993	0.735688472346155	1.26234235875921	0.620186756187211	NA	-1.81585251935719	5	1.94801874313469	0.389603748626937	1
"Otu1903"	-1.1739002839987	-0.381186922291751	1.79578216649044	NA	NA	NA	3	0.240694960199989	0.0802316533999963	1
"Otu1908"	NA	-1.14962691389066	0.213780301624513	-0.478484362759419	NA	NA	3	-1.41433097502557	-0.471443658341855	-1
"Otu1911"	NA	-2.07399409367326	0.55009735047084	-0.707482889692328	NA	NA	3	-2.23137963289475	-0.743793210964916	-1
"Otu1915"	1.1466440409842	0.514762676343278	NA	NA	0.878216324941985	NA	3	2.53962304226946	0.846541014089821	1
"Otu1918"	0.20595966116748	-0.557151366276481	0.325632918600215	NA	NA	-0.0463737084725737	4	-0.0719324949813597	-0.0179831237453399	-1
"Otu1923"	0.025529153112714	-0.882301841818349	NA	-0.496370426144892	NA	-0.0619198382921114	4	-1.41506295314264	-0.35376573828566	-1
"Otu1924"	NA	-0.726101145597873	0.188273266790416	-1.70308841096485	NA	-2.5822929774767	4	-4.82320926724901	-1.20580231681225	-1
"Otu193"	-0.595547446790498	-0.907175012917439	-1.39774819788301	0.516285426287211	NA	NA	4	-2.38418523130374	-0.596046307825934	-1
"Otu1930"	-0.847412463342419	-0.611246269873823	2.5340813049979	NA	NA	0.310766014132062	4	1.38618858591372	0.34654714647843	1
"Otu1934"	-0.0717770288556563	-1.01282637343758	NA	NA	0.92500561218601	0.120167783204531	4	-0.0394300069026953	-0.00985750172567383	-1
"Otu194"	NA	-0.896600508729853	0.220555370024535	-0.501805852061443	NA	NA	3	-1.17785099076676	-0.392616996922254	-1
"Otu1943"	NA	-0.0671580560650718	1.08203068633855	0.309129485716821	NA	NA	3	1.3240021159903	0.441334038663433	1
"Otu1948"	NA	-0.156265859286403	0.245143614833371	-0.564624943035804	NA	-2.12095788880927	4	-2.59670507629811	-0.649176269074527	-1
"Otu195"	-0.444102905924984	0.449822548199987	-0.146686680455554	NA	-0.0539815255439496	0.277358929708868	5	0.0824103659843674	0.0164820731968735	1
"Otu1954"	NA	0.354212332156047	-1.55012699643066	-0.485942451653278	NA	NA	3	-1.68185711592789	-0.56061903864263	-1
"Otu196"	NA	-0.683683477989238	2.06926919879012	0.654165313233931	0.79392017530808	-0.643477316618719	5	2.19019389272417	0.438038778544835	1
"Otu1960"	-0.0792587582496329	-0.429518509680045	-0.38079611212354	-1.47074281527049	NA	0.926015703477479	5	-1.43430049184623	-0.286860098369246	-1
"Otu1961"	-0.560151683588802	NA	NA	NA	-0.590877434414268	0.424938833169858	3	-0.726090284833212	-0.242030094944404	-1
"Otu1962"	-0.0605768079182948	-0.252443779042437	0.326942783674099	0.166079149690202	NA	-0.761095383968312	5	-0.581094037564743	-0.116218807512949	-1
"Otu1963"	NA	-0.68359666310861	2.33164896899508	0.0160606839293303	NA	NA	3	1.6641129898158	0.5547043299386	1
"Otu1965"	NA	0.23415569599905	0.0613700404752738	0.902027792779498	NA	NA	3	1.19755352925382	0.399184509751274	1
"Otu1967"	0.453388192227791	-0.166698925764757	-0.223754634792924	NA	-0.346853468680951	-0.076547627878961	5	-0.360466464889802	-0.0720932929779604	-1
"Otu197"	-0.319702425308986	-0.695451336694174	-1.31450743370192	-1.10964774613893	NA	NA	4	-3.43930894184401	-0.859827235461002	-1
"Otu1970"	-0.547924147440568	-1.05177469261304	-0.530519413697555	-0.454889960840327	-0.0152866024698526	0.176807579424593	6	-2.42358723763675	-0.403931206272792	-1
"Otu199"	-0.567242618260209	0.348531330221761	-0.808359630695585	NA	0.0963437390789491	-0.514043456316409	5	-1.44477063597149	-0.288954127194299	-1
"Otu1990"	-0.585551735906944	NA	NA	NA	0.270130652617143	1.08550910079964	3	0.770088017509839	0.256696005836613	1
"Otu1999"	NA	0.696924732183166	-1.13668680196302	1.17842803341581	NA	NA	3	0.738665963635956	0.246221987878652	1
"Otu2"	0.146834360836044	-1.32372759154801	0.24139084553279	1.82076739393792	NA	-0.578394667894133	5	0.306870340864611	0.0613740681729222	1
"Otu20"	-2.13542033079729	-1.22390043606623	-0.257140669825827	-0.215630107982548	NA	0.347103717177905	5	-3.48498782749399	-0.696997565498798	-1
"Otu200"	-0.612473290867987	-0.420026950647672	-0.138738056468377	0.16251323121629	NA	NA	4	-1.00872506676775	-0.252181266691936	-1
"Otu2006"	0.386806697543273	0.706262772735132	-0.40500013673688	NA	NA	NA	3	0.688069333541525	0.229356444513842	1
"Otu201"	0.632606966764998	0.28513193656678	0.645222267665527	0.526312380339579	NA	-1.70166319083908	5	0.387610360497804	0.0775220720995608	1
"Otu2012"	-0.19661196944921	0.516338886006225	NA	-1.21303521786486	NA	-0.102316933815665	4	-0.99562523512351	-0.248906308780877	-1
"Otu2014"	NA	0.0732457889061901	-0.145505873139968	1.28535232591734	NA	NA	3	1.21309224168356	0.404364080561187	1
"Otu2026"	-0.319704678757814	NA	NA	NA	1.11957243607083	0.562684342855843	3	1.36255210016886	0.45418403338962	1
"Otu203"	-1.89731941915003	NA	NA	-0.0844512832422684	NA	0.585995518661426	3	-1.39577518373087	-0.465258394576958	-1
"Otu2030"	-0.325994389062769	NA	2.9538584151578	1.07077110790941	0.463066814289019	0.550310126174324	5	4.71201207446778	0.942402414893557	1
"Otu2033"	0.920774093587445	NA	NA	NA	0.0173083937671561	1.70703081374404	3	2.64511330109864	0.881704433699547	1
"Otu2035"	NA	0.505469281118311	0.313358748371585	0.5705671836194	0.159020123485833	-0.130640933348349	5	1.41777440324678	0.283554880649356	1
"Otu2039"	0.179895930007911	NA	-0.366585338903137	-1.13214453233288	NA	NA	3	-1.31883394122811	-0.439611313742702	-1
"Otu2042"	NA	-0.509341034507066	1.41712763880698	0.500880416934157	NA	NA	3	1.40866702123407	0.46955567374469	1
"Otu205"	NA	-1.23086237916914	0.907817042064437	3.86902801740962	-0.115654916182321	-1.72642836142993	5	1.70389940269267	0.340779880538533	1
"Otu206"	NA	0.011970765500925	1.06200643516198	-0.12119027244476	NA	NA	3	0.952786928218145	0.317595642739382	1
"Otu2063"	NA	-0.88731091603953	-0.438610238606544	-0.359986004029732	NA	NA	3	-1.68590715867581	-0.561969052891935	-1
"Otu2067"	0.225680998923485	NA	NA	NA	0.162894686574145	-0.105251844111457	3	0.283323841386173	0.0944412804620577	1
"Otu207"	-1.40975401421773	NA	NA	NA	-1.27267036472714	0.229044893409121	3	-2.45337948553575	-0.81779316184525	-1
"Otu2077"	NA	-2.40023674276667	1.51861318566248	1.19828644517348	NA	NA	3	0.31666288806929	0.105554296023097	1
"Otu2079"	-1.06035638103233	NA	NA	-0.537745196782489	NA	0.538648985391563	3	-1.05945259242326	-0.353150864141085	-1
"Otu208"	-0.796248053404709	-1.81607656217191	0.316553748956812	0.626607803506042	NA	0.464126268504456	5	-1.20503679460931	-0.241007358921862	-1
"Otu2083"	-0.319702299605921	-0.33679537345988	0.627832615964485	0.922158372127602	NA	NA	4	0.893493315026286	0.223373328756572	1
"Otu209"	1.82295653043057	-1.04893609550066	0.395101332249031	0.907579652868408	NA	-2.26535965039585	5	-0.188658230348501	-0.0377316460697002	-1
"Otu2099"	0.42074438655707	-1.0920341452818	-0.144481026918351	NA	NA	NA	3	-0.815770785643081	-0.27192359521436	-1
"Otu21"	NA	-1.36063817826589	-0.152192236245414	3.07879447634464	NA	NA	3	1.56596406183334	0.521988020611112	1
"Otu210"	-0.319704678757814	-0.535104381721083	0.706419859182512	-0.688715911437002	NA	-0.346834084546159	5	-1.18393919727955	-0.236787839455909	-1
"Otu211"	0.11669226493242	0.486887344079643	0.879134625219629	-0.705892968619645	0.16949134263991	0.251645214000325	6	1.19795782225228	0.199659637042047	1
"Otu2113"	NA	0.573381480141586	0.869263989466274	NA	NA	1.21430238748085	3	2.65694785708871	0.885649285696237	1
"Otu2117"	-0.567479454339189	-0.221379240095655	-1.42420182123556	-0.228181540011209	0.159020123485833	0.0439457511157832	6	-2.23827618108	-0.373046030179999	-1
"Otu2119"	0.180298557523164	NA	NA	NA	-1.65674376890665	-0.58393610308413	3	-2.06038131446762	-0.686793771489205	-1
"Otu212"	0.106895263403104	0.350449578243039	0.0492787848908338	0.857021988793498	-0.745554301472591	-0.91178996410681	6	-0.293698650248926	-0.0489497750414877	-1
"Otu2129"	NA	-0.680279791746723	-0.955603187335727	-1.98598831745945	NA	NA	3	-3.6218712965419	-1.20729043218063	-1
