"OTU"	"Che_R_2018"	"DeAngelis_M_2015_1"	"DeAngelis_M_2015_2"	"DeAngelis_M_2015_3"	"Waghmode_R_2018"	"Zhang_K_2016"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu172"	0.124820811518411	1.57351978460395	2.17175299927048	2.52950279932988	-1.24102126230905	0.554851456605331	6	5.713426589019	0.9522377648365	1
"Otu1728"	-0.482830575322067	NA	NA	NA	1.66021601348734	-0.301784523820935	3	0.875600914344338	0.291866971448113	1
"Otu173"	0.375187941860004	1.72672263291236	-0.21086631703173	0.91743987037303	NA	1.15352420247551	5	3.96200833058917	0.792401666117835	1
"Otu1741"	NA	-3.61560966925647	-1.40481614063119	2.00101738440375	NA	NA	3	-3.01940842548391	-1.0064694751613	-1
"Otu1750"	0.659554522902411	NA	NA	NA	1.29345867538989	-0.27276555513561	3	1.68024764315669	0.560082547718897	1
"Otu1755"	0.317486503116192	NA	NA	NA	0.634610674490338	-0.877090132052504	3	0.075007045554026	0.0250023485180087	1
"Otu1756"	NA	-1.42743380373867	-3.99826202932958	-0.895474115026589	NA	NA	3	-6.32116994809484	-2.10705664936495	-1
"Otu1760"	0.664406889718888	NA	NA	NA	2.21095038417607	1.05884094509951	3	3.93419821899447	1.31139940633149	1
"Otu1763"	NA	0.632878276029289	0.0981334971290692	1.24877058943273	NA	NA	3	1.97978236259109	0.659927454197029	1
"Otu1765"	0.756208888556378	NA	NA	NA	3.30614171200901	1.06046287715672	3	5.12281347772211	1.70760449257404	1
"Otu1767"	0.640059435926976	NA	NA	NA	-0.727047174795925	-2.64334605283905	3	-2.730333791708	-0.910111263902666	-1
"Otu177"	0.519436381672424	NA	NA	NA	-0.0705384533418566	0.0732481061729389	3	0.522146034503506	0.174048678167835	1
"Otu1770"	NA	1.00296051447731	3.19837603988245	-0.864728867077164	NA	NA	3	3.3366076872826	1.11220256242753	1
"Otu1774"	NA	-0.0221053760871597	2.69033266035739	1.37356012748004	-2.74937382153277	NA	4	1.2924135902175	0.323103397554375	1
"Otu178"	-0.139239556876165	NA	NA	NA	0.321158782893723	0.124093819290782	3	0.30601304530834	0.102004348436113	1
"Otu1780"	0.248797503406602	-1.29255035837641	0.339298751038043	0.0968439815500066	0.713211116627174	NA	5	0.105600994245416	0.0211201988490831	1
"Otu1788"	0.216804103743411	NA	NA	NA	-0.197727466407674	0.324658834292809	3	0.343735471628546	0.114578490542849	1
"Otu179"	NA	-3.64411045323982	-7.21830374215449	-0.35824191225473	NA	NA	3	-11.220656107649	-3.74021870254968	-1
"Otu1791"	NA	1.33646100838997	1.49722942587693	-1.23183836424607	NA	NA	3	1.60185207002083	0.533950690006943	1
"Otu1794"	NA	1.53586340964734	1.04490648910355	-4.38892303305771	NA	NA	3	-1.80815313430682	-0.602717711435606	-1
"Otu1795"	1.05509462012759	-0.223953945730151	0.27607934578468	-1.09583305081206	-1.54506907813911	NA	5	-1.53368210876905	-0.30673642175381	-1
"Otu18"	NA	0.838951228564504	-0.627486845661468	-0.20225253582098	NA	NA	3	0.00921184708205605	0.00307061569401868	1
"Otu180"	NA	1.1933869634886	0.209849931950748	-1.54498883150545	NA	NA	3	-0.141751936066102	-0.0472506453553673	-1
"Otu181"	-0.146084206876537	NA	1.04300243283882	NA	0.423273498009996	0.302459645736921	4	1.6226513697092	0.4056628424273	1
"Otu1813"	NA	0.931410144674991	0.196381673616195	1.17542583033895	1.06537222914105	0.324221436080682	5	3.69281131385187	0.738562262770374	1
"Otu1819"	0.0856555984691376	-0.200374012942044	0.22868163879875	-2.10028211807196	NA	0.0991441693647254	5	-1.88717472438139	-0.377434944876278	-1
"Otu1822"	-0.778832371482205	NA	NA	NA	-0.539628416928101	-0.0305250534582241	3	-1.34898584186853	-0.44966194728951	-1
"Otu1823"	NA	-2.0244377869322	0.413405651714938	0.722569314264226	NA	NA	3	-0.888462820953036	-0.296154273651012	-1
"Otu183"	-1.30410350792382	NA	NA	NA	0.522857117722904	-0.80223654631336	3	-1.58348293651428	-0.527827645504759	-1
"Otu1833"	NA	-1.20485924960924	0.0214201406618064	0.834431912956919	NA	NA	3	-0.349007195990515	-0.116335731996838	-1
"Otu1836"	NA	3.26088376199128	1.61936846892535	-0.745227256714644	NA	NA	3	4.13502497420199	1.37834165806733	1
"Otu1838"	0.560551400290829	NA	NA	NA	1.41772961176037	0.479238067433359	3	2.45751907948456	0.819173026494853	1
"Otu1839"	NA	-3.48238624492731	1.63123371135385	1.32283357214422	NA	NA	3	-0.52831896142924	-0.176106320476413	-1
"Otu1842"	0.927747938045303	1.5779349276563	1.59538858487834	-0.200355064513418	NA	0.361377297130427	5	4.26209368319695	0.85241873663939	1
"Otu1844"	0.29140297311436	NA	NA	NA	1.7929194840044	0.630726861640146	3	2.71504931875891	0.905016439586302	1
"Otu1845"	-0.341751515270855	NA	NA	NA	-1.14005324926135	-2.02298310020181	3	-3.50478786473401	-1.168262621578	-1
"Otu1846"	-1.01385327419642	NA	NA	NA	-0.308710055291766	0.491137233848715	3	-0.831426095639471	-0.277142031879824	-1
"Otu1856"	-0.0651052313362791	NA	NA	NA	-0.126574915842257	-0.382550852844272	3	-0.574231000022808	-0.191410333340936	-1
"Otu186"	NA	2.97610448182794	3.15259943076927	-1.4043112917501	NA	NA	3	4.72439262084711	1.57479754028237	1
"Otu1866"	-0.239989948829427	NA	NA	NA	-0.392367178777497	-0.0816029645883416	3	-0.713960092195266	-0.237986697398422	-1
"Otu187"	-0.858669512806514	NA	NA	NA	-0.572267282563809	-0.911569895026766	3	-2.34250669039709	-0.780835563465696	-1
"Otu1870"	NA	-0.420156343199262	-0.662471905206165	1.01054863142838	NA	NA	3	-0.0720796169770469	-0.024026538992349	-1
"Otu1871"	NA	-3.91194081090552	-2.51530149221341	-0.0674482758001944	NA	NA	3	-6.49469057891912	-2.16489685963971	-1
"Otu1876"	-0.0706692661204129	-1.2213999509682	-1.69637345104826	1.20441467377887	-0.383852975940608	NA	5	-2.16788097029861	-0.433576194059722	-1
"Otu1877"	NA	-0.946999969325056	-3.47631804250498	-2.8290207772885	NA	NA	3	-7.25233878911854	-2.41744626303951	-1
"Otu1879"	NA	3.71059495020794	2.15977197113856	-3.44168268605198	NA	NA	3	2.42868423529452	0.80956141176484	1
"Otu1880"	NA	-0.946983468876127	-0.460310301084474	1.17761745075844	NA	NA	3	-0.229676319202161	-0.076558773067387	-1
"Otu1883"	NA	0.627467797809004	-0.782935120216319	-0.0311136790661247	NA	NA	3	-0.18658100147344	-0.0621936671578132	-1
"Otu1886"	NA	-0.680948540991829	-2.01759977485011	-1.57851562025722	NA	NA	3	-4.27706393609916	-1.42568797869972	-1
"Otu1899"	NA	-1.44467722158182	-0.850203686742387	-0.417884303172125	NA	0.432574366886133	4	-2.2801908446102	-0.57004771115255	-1
"Otu19"	0.0136212898754398	NA	2.36501939652544	NA	-2.79340515978196	0.328901683840459	4	-0.0858627895406214	-0.0214656973851554	-1
"Otu1908"	-0.992144569045677	NA	NA	NA	0.33813252534753	0.174098078447106	3	-0.479913965251041	-0.159971321750347	-1
"Otu191"	-0.82886859106196	3.81054843033088	3.07081918842754	-3.03369663390717	0.444251933889992	-0.295727309148775	6	3.16732701853051	0.527887836421751	1
"Otu1914"	NA	3.12953945285959	-0.953198612660733	-2.27321881238968	NA	NA	3	-0.0968779721908228	-0.0322926573969409	-1
"Otu1916"	NA	0.592257430660156	1.48344815773405	-1.54745129240176	NA	NA	3	0.528254295992446	0.176084765330815	1
"Otu1917"	-0.450791975931205	NA	NA	NA	-0.0996294913869539	-0.145135364365732	3	-0.695556831683891	-0.231852277227964	-1
"Otu1923"	1.15924480870369	NA	NA	NA	-0.286205234349309	0.324658834292809	3	1.19769840864719	0.399232802882397	1
"Otu1924"	NA	3.39116853484113	-1.77975796370519	-3.09234929004613	NA	NA	3	-1.48093871891019	-0.49364623963673	-1
"Otu1926"	NA	2.69294798322557	0.854251424209114	0.0981343448010725	NA	0.573601809618416	4	4.21893556185417	1.05473389046354	1
"Otu1929"	NA	0.248783240081497	-3.02938014284381	1.24552079615908	NA	NA	3	-1.53507610660323	-0.511692035534411	-1
"Otu193"	-0.0256425757498703	NA	NA	NA	0.511566418516354	-0.382550765818642	3	0.103373076947842	0.0344576923159472	1
"Otu1930"	NA	-1.05000536480311	1.14416413095774	0.604887650937426	NA	NA	3	0.699046417092056	0.233015472364019	1
"Otu1935"	NA	1.64166278908502	0.777751601418484	0.159317044574955	NA	NA	3	2.57873143507846	0.859577145026153	1
"Otu1939"	0.864114733019077	-1.16911412296336	1.1455877887083	-0.345475150432441	NA	NA	4	0.495113248331576	0.123778312082894	1
"Otu194"	0.345153234252778	0.0182742699837257	-0.946316002304851	0.680322184031516	-0.48300514417907	-0.0197276051480462	6	-0.405299063363947	-0.0675498438939913	-1
"Otu1943"	-1.55918136784711	NA	NA	NA	-0.773804768710331	0.57071486989848	3	-1.76227126665896	-0.587423755552987	-1
"Otu1945"	NA	2.84270594243043	1.70745001618159	-1.10564801846962	NA	NA	3	3.4445079401424	1.1481693133808	1
"Otu1948"	-0.763174169036486	NA	NA	NA	-0.144798514753148	0.0529167172387958	3	-0.855055966550838	-0.285018655516946	-1
"Otu195"	1.33818182155082	NA	NA	NA	0.156481212868896	-1.90135104073609	3	-0.406688006316374	-0.135562668772125	-1
"Otu1950"	NA	0.343296474732235	0.359954729791891	0.601035971357696	NA	NA	3	1.30428717588182	0.434762391960607	1
"Otu1958"	2.22309827493207	0.342498584417792	-0.236939521346913	NA	0.373391312763091	1.85871325312652	5	4.56076190389256	0.912152380778512	1
"Otu1959"	0.545598358043276	NA	NA	NA	-1.34172624260097	-0.219353598135873	3	-1.01548148269357	-0.338493827564522	-1
"Otu196"	0.337606259415199	NA	NA	NA	0.0478993716091257	0.324658834292808	3	0.710164465317133	0.236721488439044	1
"Otu1960"	-1.37156314710601	NA	NA	NA	-0.289428670850762	-0.157137040884053	3	-1.81812885884082	-0.606042952946942	-1
"Otu1963"	NA	-0.599767066496958	-0.460846906588307	1.42891086191705	NA	NA	3	0.368296888831785	0.122765629610595	1
"Otu1965"	NA	-2.035960064063	-1.83437653942714	0.684649467057422	NA	NA	3	-3.18568713643272	-1.06189571214424	-1
"Otu1966"	NA	-1.6499470540753	1.35842972572397	0.631838119939394	NA	NA	3	0.340320791588064	0.113440263862688	1
"Otu1968"	NA	-0.465222665462597	1.56842053810056	1.00397763967241	NA	NA	3	2.10717551231037	0.702391837436791	1
"Otu197"	NA	-1.35334500685541	-0.035676140339765	0.571126570387556	NA	NA	3	-0.817894576807619	-0.27263152560254	-1
"Otu1973"	0.299756719022296	NA	NA	NA	0.507543771307655	1.48658418297655	3	2.2938846733065	0.7646282244355	1
"Otu1976"	-0.900167864344795	1.31305120997356	2.43827344425569	-2.38997685807509	NA	NA	4	0.461179931809365	0.115294982952341	1
"Otu1977"	1.63669750395532	NA	-0.596561423017945	-2.87048197281242	NA	NA	3	-1.83034589187504	-0.610115297291682	-1
"Otu198"	NA	5.09517439545796	1.41020814100484	0.974727969217444	NA	NA	3	7.48011050568024	2.49337016856008	1
"Otu1982"	-0.887288870499641	NA	NA	NA	-1.69401725618429	-0.69129684600602	3	-3.27260297268995	-1.09086765756332	-1
"Otu1984"	NA	-1.21407012193274	1.2579667493705	0.350068972198926	NA	NA	3	0.393965599636686	0.131321866545562	1
"Otu1987"	NA	2.66525184842636	-0.0386246730610614	0.726099062187934	NA	NA	3	3.35272623755323	1.11757541251774	1
"Otu199"	NA	1.17626577396177	0.608114398355537	0.478516724793282	NA	NA	3	2.26289689711059	0.75429896570353	1
"Otu1995"	-0.430994649404768	0.342498584417792	1.9699949046765	NA	-0.903282003408035	-1.509331038936	5	-0.531114202654511	-0.106222840530902	-1
"Otu2"	-0.659720809332424	NA	NA	NA	-0.548862261566161	-0.194342539575101	3	-1.40292561047369	-0.467641870157895	-1
"Otu20"	NA	-1.49099292132461	0.795545508269261	0.455007071283568	NA	NA	3	-0.240440341771781	-0.0801467805905937	-1
"Otu200"	-0.712598570415735	2.91429257834134	3.57409424814744	-1.30397268035622	0.123460179646151	-0.206962451129043	6	4.38831330423393	0.731385550705656	1
"Otu2002"	0.413301006010153	NA	NA	NA	0.969060388070915	0.593399689043659	3	1.97576108312473	0.658587027708242	1
"Otu2008"	NA	-0.576559082191733	0.471131161544855	-0.0288909709170041	NA	NA	3	-0.134318891563882	-0.0447729638546274	-1
"Otu201"	NA	-1.45149555329515	-1.18549731303169	1.30539386252384	NA	NA	3	-1.331599003803	-0.443866334601	-1
"Otu2014"	-0.41260755382018	2.60131808165535	1.2725961765655	-0.0304801444147452	NA	0.0991441693647254	5	3.52997072935065	0.70599414587013	1
"Otu202"	-0.249366635755277	NA	NA	NA	0.174019970162317	-0.334359592869141	3	-0.409706258462101	-0.1365687528207	-1
"Otu2020"	NA	-0.663413664622492	0.21524083212999	0.427736820133324	NA	NA	3	-0.020436012359178	-0.00681200411972599	-1
"Otu2028"	0.248106667473713	1.91449318206534	NA	NA	-0.219290825370102	-0.0448088968000111	4	1.89850012736894	0.474625031842235	1
"Otu203"	NA	-0.49482696623135	-0.137451298369948	-0.461306561592743	NA	-0.576920679307852	4	-1.67050550550189	-0.417626376375473	-1
"Otu204"	0.313618114985627	4.12027539879614	3.72971999406196	2.85396331658395	-0.914278384316178	0.230431927106925	6	10.3337303672184	1.7222883945364	1
"Otu2040"	0.530385744886636	1.4479963700749	1.22027527928443	-2.48774323823412	NA	NA	4	0.710914156011846	0.177728539002961	1
"Otu2041"	0.417802040781634	0.342498584417792	NA	NA	NA	0.129948738482063	3	0.890249363681489	0.29674978789383	1
"Otu2045"	NA	-1.40335249875255	-0.046053927736777	2.10972100164003	NA	NA	3	0.660314575150703	0.220104858383568	1
"Otu205"	0.00840669065363353	NA	NA	NA	-0.713894927022514	0.297241154034386	3	-0.408247082334494	-0.136082360778165	-1
"Otu2052"	0.0395410405197624	NA	NA	NA	0.391733227882901	-0.215845795116318	3	0.215428473286345	0.0718094910954485	1
"Otu2055"	NA	0.0147129439012879	2.64001520913992	0.8818369207855	NA	NA	3	3.53656507382671	1.1788550246089	1
"Otu2056"	2.34507603442231	2.4491418974667	2.86789628789695	-0.267865181734465	0.0117677363637637	NA	5	7.40601677441526	1.48120335488305	1
"Otu2057"	-0.485787234276021	NA	NA	NA	-0.307173825457001	-0.92154890117947	3	-1.71450996091249	-0.571503320304164	-1
"Otu206"	-0.138246190915259	NA	NA	NA	-0.782800442152587	-0.560631583307549	3	-1.48167821637539	-0.493892738791798	-1
"Otu2061"	NA	1.79401236424264	-1.56148644021052	-2.28828019110262	NA	NA	3	-2.0557542670705	-0.685251422356833	-1
"Otu207"	-1.85902749767606	NA	NA	NA	-0.385412305971739	-0.0437975101081888	3	-2.28823731375599	-0.762745771251996	-1
"Otu2074"	NA	-2.39555549940856	2.1124291003315	0.741333938891491	NA	NA	3	0.458207539814431	0.15273584660481	1
"Otu208"	-0.632318627610155	NA	NA	NA	-1.35861394050192	-0.0797342548747729	3	-2.07066682298685	-0.690222274328949	-1
"Otu2093"	NA	0.969732814874081	1.88965111651123	-2.5530221057015	NA	NA	3	0.306361825683811	0.10212060856127	1
"Otu2096"	NA	0.513924533932256	0.480999909800129	0.200081984508028	NA	NA	3	1.19500642824041	0.398335476080138	1
"Otu2098"	0.280647165139977	NA	NA	NA	1.01285611814864	-0.296699995103161	3	0.996803288185456	0.332267762728485	1
"Otu21"	-0.0457493254046552	NA	NA	NA	-0.0867730737232284	-0.0636422682613966	3	-0.19616466738928	-0.0653882224630934	-1
"Otu210"	-0.517825198053139	NA	NA	NA	-1.1883514455913	0.22840563179624	3	-1.4777710118482	-0.492590337282733	-1
"Otu2102"	NA	-2.94771493003858	2.13768832745774	-0.181272155007577	NA	NA	3	-0.991298757588417	-0.330432919196139	-1
"Otu2106"	NA	1.48774138802548	2.17996163777668	1.75022417124404	NA	NA	3	5.4179271970462	1.80597573234873	1
"Otu211"	NA	-2.37905792971962	0.874982780217132	0.340639894796274	NA	NA	3	-1.16343525470621	-0.387811751568738	-1
"Otu2111"	NA	1.41229193752245	-0.0157093233148795	0.136547040378075	NA	NA	3	1.53312965458565	0.511043218195215	1
"Otu212"	0.121633539577445	NA	NA	NA	-0.376636696623294	-0.740676128149878	3	-0.995679285195727	-0.331893095065242	-1
"Otu2121"	NA	-2.16456518744691	0.991951548418589	0.55357976898641	NA	NA	3	-0.619033870041911	-0.206344623347304	-1
"Otu2129"	NA	0.342498584417792	-1.15007245565275	-3.5489108781067	NA	NA	3	-4.35648474934166	-1.45216158311389	-1
"Otu213"	1.4430894212827	NA	NA	NA	1.11041183221026	0.436370174337321	3	2.98987142783028	0.99662380927676	1
"Otu2134"	0.125439393672235	2.40375389990739	NA	3.1405578415277	0.159337008904602	NA	4	5.82908814401193	1.45727203600298	1
"Otu2137"	NA	-3.07953980399336	2.0659136385356	1.27071342348455	NA	NA	3	0.25708725802679	0.0856957526755967	1
"Otu214"	NA	-4.17692695121462	0.0407671729774154	2.62976763081809	NA	NA	3	-1.50639214741911	-0.502130715806371	-1
"Otu2144"	0.430684188477815	1.38460885095368	-1.59199742115639	-1.26103800521322	NA	NA	4	-1.03774238693812	-0.259435596734529	-1
"Otu215"	-0.687538984159173	NA	NA	NA	-0.00737328865784215	-1.74128795649655	3	-2.43620022931357	-0.812066743104522	-1
"Otu2154"	NA	-0.168892078117095	0.721784123806947	1.44243440387798	NA	NA	3	1.99532644956783	0.665108816522611	1
"Otu2157"	NA	1.279895890572	-0.380621261799582	-0.467592943201653	0.94542315608193	NA	4	1.37710484165269	0.344276210413174	1
"Otu216"	NA	2.90780482737462	0.295136076209687	-3.52266158016441	NA	NA	3	-0.319720676580103	-0.106573558860034	-1
"Otu2160"	0.412113024010573	-0.446486552831317	NA	NA	0.761707785447291	1.13160207722205	4	1.8589363338486	0.464734083462149	1
"Otu2161"	NA	-1.1883109272968	1.94309142216654	0.353803404563492	NA	NA	3	1.10858389943323	0.369527966477744	1
"Otu2167"	NA	0.375853667300837	0.388049953988541	-3.82309145055733	0.112462218831769	NA	4	-2.94672561043618	-0.736681402609046	-1
