"OTU"	"Bastida_F_2017_1"	"Bastida_F_2017_2"	"Bouskill_N_2013_1"	"Bouskill_N_2013_2"	"Fernamdes_V_2018_1"	"Fernamdes_V_2018_2"	"Zhang_K_2016"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu30"	-0.300103983743328	0.403854746014033	0.17808935348264	-1.22757649731299	0.0149650180441334	-0.336638285378207	-0.00422602342018798	7	-1.27163567231391	-0.181662238901987	-1
"Otu300"	-0.200846193389076	-0.340610372367365	1.15000180136167	NA	NA	0.68620654648971	-0.392133921722547	5	0.902617860372392	0.180523572074478	1
"Otu301"	0.143536305900413	-0.0847665736324353	1.12250993939893	NA	0.0559042011441129	-0.366935993957093	0.751272903582171	6	1.6215207824361	0.27025346373935	1
"Otu3016"	0.174058748276562	-0.0257984851542434	NA	NA	0.746126032992111	-0.34068084084728	NA	4	0.55370545526715	0.138426363816787	1
"Otu3019"	0.216896267291239	0.357599761906451	-0.144334346849269	NA	0.3201871032514	-0.892784976205357	NA	5	-0.142436190605536	-0.0284872381211072	-1
"Otu3025"	NA	0.547164421222651	-2.52818857008276	NA	0.28097673524003	-0.784710955517076	NA	4	-2.48475836913716	-0.621189592284289	-1
"Otu3043"	NA	NA	-2.86181773046728	NA	-1.70809733060743	-0.554333258060144	NA	3	-5.12424831913485	-1.70808277304495	-1
"Otu305"	-0.684526328192255	-0.156113989857868	-1.31798699222835	NA	0.303623244931137	-0.761432217160298	2.8031966032517	6	0.186760320744066	0.031126720124011	1
"Otu3052"	0.628442649780158	0.076302179714028	NA	-0.197556817391339	NA	-1.61172838135964	NA	4	-1.10454036925679	-0.276135092314198	-1
"Otu306"	-0.448572635177299	-0.280959336013823	NA	-0.445039246474059	NA	NA	-0.644498469334391	4	-1.81906968699957	-0.454767421749893	-1
"Otu3061"	NA	NA	-0.550468728845181	-0.572422777577918	NA	-0.400926119438138	NA	3	-1.52381762586124	-0.507939208620412	-1
"Otu307"	0.573039975341317	0.998767893376885	-0.589371245008745	NA	-0.108001071811172	-0.977250175299682	1.87873198955064	6	1.77591736614924	0.295986227691541	1
"Otu3088"	2.30893383507388	-0.0330935033246066	0.202882133770199	NA	0.194364576248534	-0.326719257324193	NA	5	2.34636778444381	0.469273556888763	1
"Otu309"	NA	NA	NA	NA	-0.387351308928608	-0.275817986046588	0.290613540451326	3	-0.37255575452387	-0.124185251507957	-1
"Otu3091"	NA	NA	-2.9780252034561	-0.0122369798968434	NA	-0.637019518699376	NA	3	-3.62728170205232	-1.20909390068411	-1
"Otu3096"	-0.993799999477288	0.530186387885449	0.320992761373906	-0.366103645548878	0.312778708679423	-0.296488282045145	NA	6	-0.492434069132533	-0.0820723448554222	-1
"Otu3099"	NA	NA	-2.65357785873482	NA	0.368528359026436	-0.353691176138923	NA	3	-2.63874067584731	-0.879580225282436	-1
"Otu31"	-0.629787096510527	-0.393486827492117	0.649808941262138	NA	-0.85977174552216	-0.467749365140763	0.106778892509168	6	-1.59420720089426	-0.265701200149043	-1
"Otu310"	NA	NA	2.13458751430459	NA	1.70525366172772	2.49841228807709	-0.306280587421626	4	6.03197287668777	1.50799321917194	1
"Otu3116"	0.830700847411848	NA	1.75956126876569	NA	-1.04351019856702	-0.917722701522431	NA	4	0.629029216088087	0.157257304022022	1
"Otu3117"	1.02546355831416	NA	0.327268329989732	NA	-0.33428586446221	NA	NA	3	1.01844602384168	0.339482007947227	1
"Otu312"	NA	NA	NA	NA	0.388882246213811	-0.761438163469681	0.925403835908405	3	0.552847918652535	0.184282639550845	1
"Otu3123"	1.20128803401897	0.966786956228508	0.321425008371977	NA	0.281461372073432	-1.91004165848696	NA	5	0.860919712205927	0.172183942441185	1
"Otu3127"	0.629730220268349	-0.451188854069014	NA	NA	NA	0.60641735178756	NA	3	0.784958717986895	0.261652905995632	1
"Otu313"	-1.00374401263663	-0.194097387955151	NA	NA	NA	-0.816190218091409	0.134926921174464	4	-1.87910469750873	-0.469776174377181	-1
"Otu314"	-0.751767994919281	1.02184450655094	1.63595485433971	-0.758241609337566	NA	NA	0.991468127221782	5	2.13925788385558	0.427851576771117	1
"Otu3144"	-0.428428174684902	-2.40559156827887	NA	-0.300766928422623	NA	NA	NA	3	-3.13478667138639	-1.04492889046213	-1
"Otu3149"	NA	NA	NA	-0.407103576017174	-1.67124913322337	-1.08011094292854	NA	3	-3.15846365216908	-1.05282121738969	-1
"Otu316"	-0.0642016055074836	1.44542082944399	NA	NA	0.537732548653336	-0.523225798189826	1.21758470520323	5	2.61331067960325	0.522662135920649	1
"Otu318"	NA	NA	-0.502076591104483	NA	-2.18470421480572	0.320786740649979	1.25996436440427	4	-1.10602970085595	-0.276507425213988	-1
"Otu319"	1.11197447562182	0.917138819112528	-0.752300285524051	-2.11578740110384	-0.0981559494251088	-1.33756407536203	-1.03363834154335	7	-3.30833275822403	-0.472618965460576	-1
"Otu3203"	0.0301128400873589	0.204512794481732	1.79719679057551	NA	0.786610229855805	-0.395850556105146	NA	5	2.42258209889526	0.484516419779052	1
"Otu321"	0.805257099163039	1.03479438798261	NA	NA	-2.55355759130616	-0.201859847376556	NA	4	-0.915365951537067	-0.228841487884267	-1
"Otu3211"	1.15477282252584	0.559857265938077	NA	NA	NA	-0.0105528482555231	NA	3	1.70407724020839	0.568025746736131	1
"Otu3218"	-0.208275303637343	0.844567883291312	NA	NA	-1.46204402204342	-0.0365440087674096	NA	4	-0.862295451156861	-0.215573862789215	-1
"Otu322"	-0.179162702822204	0.0556718282714254	-0.244274186447602	NA	-0.494863928752759	0.438636690195207	-0.308899661623716	6	-0.732891961179649	-0.122148660196608	-1
"Otu3225"	1.16648107990059	NA	-0.969036794681582	-0.731146706890391	NA	2.54739134793553	NA	4	2.01368892626415	0.503422231566037	1
"Otu323"	NA	NA	NA	NA	0.297876359984057	0.801932345260626	0.505215414680495	3	1.60502411992518	0.535008039975059	1
"Otu3232"	-0.647059495576056	-0.748562167789484	NA	NA	NA	-1.12438412367393	NA	3	-2.52000578703947	-0.840001929013157	-1
"Otu3234"	0.874622094454338	-0.605331536562688	NA	NA	0.459401047269854	1.08535865342405	NA	4	1.81405025858555	0.453512564646389	1
"Otu324"	NA	NA	NA	NA	-0.445026363439417	-0.455838351240047	-0.738924716836115	3	-1.63978943151558	-0.54659647717186	-1
"Otu3244"	NA	NA	-1.07840974302491	NA	-0.0391716759043938	-1.20476097667888	NA	3	-2.32234239560818	-0.774114131869395	-1
"Otu325"	-0.0139681575291476	-0.207404724046717	-3.63423969720665	NA	-0.1215871373474	-0.597958625669841	-2.99146526455518	6	-7.56662360635494	-1.26110393439249	-1
"Otu3259"	-0.015385593017289	-0.440746152605638	NA	NA	NA	0.832513175310739	NA	3	0.376381429687812	0.125460476562604	1
"Otu3263"	-0.642338408381183	-0.163635175033867	NA	NA	-1.29602104882457	0.383305022370227	NA	4	-1.71868960986939	-0.429672402467348	-1
"Otu327"	-0.069467661971062	0.298544105692613	-0.56027360566532	NA	0.219556905793916	-0.34069797946493	0.0457489943860067	6	-0.406589241228776	-0.0677648735381294	-1
"Otu3271"	0.548939356007897	-0.486291140184285	-0.648704264890807	NA	NA	0.858082093874781	NA	4	0.272026044807586	0.0680065112018965	1
"Otu3292"	0.104603338499265	1.30344013108847	-1.48669589351671	NA	NA	NA	NA	3	-0.078652423928975	-0.0262174746429917	-1
"Otu3296"	-0.78409598206877	0.605591159054947	NA	0.623691735814156	NA	NA	NA	3	0.445186912800333	0.148395637600111	1
"Otu33"	-0.405567676302573	-0.303098779321508	-1.2699966979502	NA	0.144706976369851	0.0829165923592593	0.555606712391641	6	-1.19543287245353	-0.199238812075588	-1
"Otu330"	-0.045769511559132	-0.738187974811649	NA	-0.670098935791458	NA	NA	0.631035703044871	4	-0.823020719117368	-0.205755179779342	-1
"Otu331"	-0.0437541683368597	-1.00042836956257	-0.405455753139693	NA	-0.472390573403154	0.355921720394049	0.0776915074957245	6	-1.4884156365525	-0.248069272758751	-1
"Otu3311"	0.731879021243667	-1.43926447161677	NA	NA	NA	-1.26297023316506	NA	3	-1.97035568353816	-0.656785227846054	-1
"Otu3312"	1.2855015316975	-1.07787169653883	-1.922059368981	NA	-0.647537793039105	-0.0901427449540064	NA	5	-2.45211007181544	-0.490422014363088	-1
"Otu3319"	NA	NA	-0.62865132455161	NA	1.3760073631909	-1.83011605663988	NA	3	-1.08276001800059	-0.360920006000197	-1
"Otu332"	1.48662062787242	-0.617263794504566	-0.310391854054876	0.709112217631077	-0.442921648207261	-0.636014966166349	-0.386883289410372	7	-0.197742706839927	-0.0282489581199896	-1
"Otu333"	NA	NA	NA	NA	1.3490792685881	1.85497948946553	-0.88171162949774	3	2.32234712855589	0.77411570951863	1
"Otu335"	NA	-0.775351335368791	-0.0248213358910807	NA	-0.150288781750486	0.370360505133289	0.196924470455528	5	-0.383176477421541	-0.0766352954843081	-1
"Otu3352"	-0.529618987248563	0.130831409977001	NA	0.478920615255135	NA	NA	NA	3	0.080133037983573	0.026711012661191	1
"Otu3355"	-0.860114649958993	1.27800747218227	NA	-1.4948170354826	NA	NA	NA	3	-1.07692421325932	-0.358974737753108	-1
"Otu336"	NA	NA	-0.502076591104483	NA	0.455461049414599	1.08086827061654	0.0517563397480301	4	1.08600906867469	0.271502267168672	1
"Otu3360"	0.632676205782845	NA	-1.98182674933416	NA	-0.618274911301194	0.596332603176091	NA	4	-1.37109285167642	-0.342773212919104	-1
"Otu3363"	0.536897917244322	-1.37625655851775	NA	NA	NA	-0.666603640350618	NA	3	-1.50596228162405	-0.501987427208015	-1
"Otu3365"	-0.530887495307049	-0.712856195651123	NA	NA	NA	-1.2956075246906	NA	3	-2.53935121564877	-0.846450405216257	-1
"Otu3366"	-1.48396915317992	0.222739275338932	NA	-0.430201720979981	NA	NA	NA	3	-1.69143159882097	-0.563810532940323	-1
"Otu337"	NA	NA	NA	NA	0.184096427001646	0.909705403962122	-0.201939317041102	3	0.891862513922666	0.297287504640889	1
"Otu3375"	-1.00896333207628	-0.799140747248076	NA	NA	NA	0.462659976830198	NA	3	-1.34544410249416	-0.448481367498053	-1
"Otu3376"	-0.635169001275123	0.383584534501284	-0.137227789866035	NA	0.469426309070707	-0.50115891443222	NA	5	-0.420544862001387	-0.0841089724002774	-1
"Otu339"	NA	NA	NA	NA	-0.0441673596223353	0.402631181162566	1.38289210546861	3	1.74135592700884	0.580451975669614	1
"Otu34"	NA	NA	NA	NA	-2.52899196778214	-2.94651190142677	-0.217999994180192	3	-5.6935038633891	-1.8978346211297	-1
"Otu340"	0.426087740971951	-1.2583350796458	NA	-1.50865341412464	-0.855231318357914	1.22051839228548	-0.507833038870961	6	-2.48344671774188	-0.413907786290314	-1
"Otu3406"	0.364916193209962	-0.938900273388631	1.2933586055161	NA	NA	NA	NA	3	0.719374525337431	0.23979150844581	1
"Otu341"	0.342966459143669	-0.358546084974092	1.2933586055161	-0.445039246474059	-0.504746117807778	0.0856277924723026	0.0760503625750892	7	0.489671770451232	0.0699531100644617	1
"Otu3414"	-1.22909454014707	0.18565458703305	NA	NA	NA	-0.981016777041109	NA	3	-2.02445673015513	-0.67481891005171	-1
"Otu342"	-1.6832453504801	-0.603306615411747	NA	NA	NA	NA	1.65641670681324	3	-0.630135259078607	-0.210045086359536	-1
"Otu3438"	-0.168900072527404	0.414851713971138	NA	NA	-0.0523669226607235	-0.411010206134088	NA	4	-0.217425487351077	-0.0543563718377694	-1
"Otu344"	0.453972009070493	-0.0423314170248103	NA	NA	-2.88237565626246	-0.428002527335412	-0.486750671719093	5	-3.38548826327128	-0.677097652654256	-1
"Otu345"	NA	-0.715239427809325	0.327268329989732	NA	0.255704790883752	1.17918929540701	0.938545170178588	5	1.98546815864976	0.397093631729951	1
"Otu3462"	0.0474453523621992	NA	NA	NA	-1.58335194825565	-0.403206562347256	NA	3	-1.93911315824071	-0.646371052746902	-1
"Otu347"	1.20027633000003	0.140210628401418	-1.4555022973754	NA	1.17894597999718	-0.767666316917124	-0.153609751856074	6	0.14265457225003	0.0237757620416717	1
"Otu3471"	0.251917325114791	0.173628029008295	NA	NA	NA	-1.85214034504671	NA	3	-1.42659499092362	-0.475531663641208	-1
"Otu3474"	0.812827337260274	0.540555089775357	-2.49041377637226	NA	NA	-0.762451908720632	NA	4	-1.89948325805726	-0.474870814514315	-1
"Otu3478"	-0.164567095907347	0.500054941401931	0.202882133770199	NA	NA	NA	NA	3	0.538369979264783	0.179456659754928	1
"Otu348"	1.16605266446049	-0.142679505896552	NA	NA	NA	NA	-0.361107626425647	3	0.662265532138291	0.22075517737943	1
"Otu349"	NA	NA	NA	NA	-0.813576019506418	0.514584767087329	1.37392766033014	3	1.07493640791105	0.35831213597035	1
"Otu3490"	-0.804545165674698	0.00900944149174029	NA	NA	NA	-1.3842908694567	NA	3	-2.17982659363966	-0.726608864546553	-1
"Otu350"	-0.958576128007579	-0.0459154364996076	0.161516599587374	-1.27488521650789	-0.814950243339813	0.0177195763165892	0.0932657359454048	7	-2.82182511250552	-0.403117873215075	-1
"Otu351"	0.931574972948091	-1.35338256497492	0.327268329989731	NA	0.198910285247994	0.382200110160486	0.642839002288234	6	1.12941013565962	0.188235022609936	1
"Otu3510"	0.919603085420328	-0.753980617424371	NA	NA	NA	0.654022127018467	NA	3	0.819644595014424	0.273214865004808	1
"Otu352"	-1.14522953836085	-0.152400976202145	NA	NA	-1.93730420018285	-3.88793620783346	1.56743362515568	5	-5.55543729742362	-1.11108745948472	-1
"Otu3521"	0.634962010394458	NA	0.327268329989731	NA	0.909171805427376	-0.963419621475305	NA	4	0.90798252433626	0.226995631084065	1
"Otu353"	0.291223395881932	-0.0172243263938571	-1.8006423138209	NA	NA	0.459046219406518	0.392893822271106	5	-0.674703202655201	-0.13494064053104	-1
"Otu3532"	1.35203113917025	NA	-1.37499334889229	NA	0.0578980958237204	-0.629629148651783	NA	4	-0.594693262550103	-0.148673315637526	-1
"Otu3547"	0.60288139647447	1.41684272422606	0.327268329989732	NA	NA	NA	NA	3	2.34699245069026	0.782330816896754	1
"Otu355"	-0.286605212244209	-0.0803995280027992	NA	-1.14471633114426	1.73914736050091	0.773142100221893	0.508310942533144	6	1.50887933186468	0.251479888644113	1
"Otu356"	-0.0855614864849301	-0.310263246301512	0.573554302133563	NA	0.192303744548006	-0.744747560962282	2.15759976708194	6	1.78288552001478	0.297147586669131	1
"Otu3569"	NA	NA	-0.440599093404613	NA	1.26944474264759	0.155270825111298	NA	3	0.984116474354275	0.328038824784758	1
"Otu357"	0.125059103705165	-0.01124569443084	-0.747968021009588	NA	NA	-1.22851034126832	0.943203574567662	5	-0.919461378435921	-0.183892275687184	-1
"Otu358"	NA	NA	0.678496082683993	NA	-3.13451014416328	0.198782214906102	-0.176780571524572	4	-2.43401241809776	-0.608503104524439	-1
"Otu3582"	NA	NA	0.901822616602338	NA	0.0819238682981466	0.875686961616426	NA	3	1.85943344651691	0.61981114883897	1
"Otu3587"	0.752215357741873	0.376827092646857	NA	NA	NA	-1.08202882092072	NA	3	0.0470136294680099	0.01567120982267	1
"Otu359"	NA	NA	NA	NA	-1.00517392372571	0.125282973471852	-0.828327710724686	3	-1.70821866097854	-0.569406220326181	-1
"Otu360"	-0.0139058743854659	0.110421385390851	0.327268329989731	NA	0.407920124927955	-0.23771492832283	-0.134473898218693	6	0.459515139381548	0.0765858565635913	1
"Otu361"	-0.311138694815591	-0.691203678714255	1.12449363222107	NA	0.644678832566473	1.00586377244762	0.294808274908503	6	2.06750213861382	0.34458368976897	1
"Otu362"	0.115738870652833	0.883163695916902	NA	NA	0.692567249402974	0.513595084100724	1.17162251392915	5	3.37668741400258	0.675337482800517	1
"Otu3624"	NA	NA	3.79763572266037	NA	-0.424296672169495	-0.429672457774418	NA	3	2.94366659271646	0.981222197572152	1
"Otu363"	NA	NA	NA	NA	0.502838408053932	-0.675704862578438	1.57958454207661	3	1.4067180875521	0.468906029184035	1
"Otu364"	0.166953247590193	-0.846712211092794	-2.36439109289947	NA	0.480775881182561	0.744485512792687	1.51754861898538	6	-0.301340043441443	-0.0502233405735738	-1
"Otu365"	NA	NA	NA	NA	-0.0977472706496667	-0.161948614928609	1.28790503609996	3	1.02820915052168	0.342736383507228	1
"Otu366"	1.42918235284791	0.0404269831267675	-1.60466398944577	NA	NA	NA	-0.230839408821008	4	-0.3658940622921	-0.0914735155730251	-1
"Otu367"	-1.33731106286425	0.61365489745741	2.04253815365291	NA	-1.1206574719501	-0.436767409895057	0.522897012664519	6	0.284354119065432	0.047392353177572	1
"Otu368"	0.736077304941714	-0.376502957766159	0.311998938816804	NA	-1.06464385879098	-0.137232913317336	-0.291697806200905	6	-0.822001292316862	-0.137000215386144	-1
"Otu369"	0.267660187784788	0.136350838634875	NA	NA	NA	NA	1.32055380044023	3	1.72456482685989	0.574854942286631	1
"Otu3694"	-0.762851664260118	-0.268455509258468	-1.92765059236526	-0.535247033479241	0.824182860615111	-0.424575364492984	NA	6	-3.09459730324096	-0.515766217206827	-1
"Otu3697"	-3.30286843772825	0.0040848229540004	-0.336928336980902	NA	NA	NA	NA	3	-3.63571195175515	-1.21190398391838	-1
"Otu37"	-0.964161381352843	-0.0717556492973639	1.69696620543724	NA	0.306902118108131	-0.363449113313156	-0.379252736595604	6	0.225249442986404	0.0375415738310674	1
"Otu370"	NA	NA	NA	NA	0.337455849681498	-0.524969623808762	1.75515028425487	3	1.56763651012761	0.522545503375869	1
"Otu3706"	1.43435945913214	-0.831254078580229	NA	NA	-1.53120778678113	NA	NA	3	-0.928102406229219	-0.309367468743073	-1
"Otu371"	0.110697920360876	0.14470435663903	NA	NA	1.14271150882918	-0.615740340353944	1.46202756033694	5	2.24440100581208	0.448880201162416	1
"Otu372"	NA	NA	-0.666838723583686	NA	-0.389410582161947	0.573027667681005	0.0560505337001012	4	-0.427171104364527	-0.106792776091132	-1
"Otu3724"	-0.74305107244088	NA	-0.502269381315781	NA	NA	-1.32060273529464	NA	3	-2.5659231890513	-0.855307729683767	-1
"Otu373"	NA	NA	2.73553989496292	NA	-0.797941145641373	0.833882463299875	-0.624925396839438	4	2.14655581578198	0.536638953945496	1
"Otu3736"	NA	NA	0.39558613722598	NA	0.991523634016782	-0.878153012317923	NA	3	0.508956758924839	0.169652252974946	1
"Otu374"	-0.391911707424933	-0.0396111755767558	1.49019591618517	NA	-0.0726543226779695	0.829689225423523	0.137567505944395	6	1.95327544187343	0.325545906978905	1
"Otu3762"	NA	NA	0.58530101292339	NA	-0.215214227064111	-0.696591979665364	NA	3	-0.326505193806085	-0.108835064602028	-1
"Otu377"	0.874961753883155	0.568271768031986	NA	NA	-0.611424586578913	1.59083132242355	0.762072620906336	5	3.18471287866611	0.636942575733223	1
"Otu378"	0.00160188520052768	-0.330598817536198	0.530655660431524	-0.0122369798968434	-0.409650748127418	0.276878414097327	1.89273774396939	7	1.94938715813831	0.278483879734044	1
"Otu379"	0.155543647360694	-1.76316215461623	NA	NA	NA	NA	1.91995249623568	3	0.312333988980144	0.104111329660048	1
"Otu38"	-0.168210911678431	-0.695475568594691	-1.83229790849202	NA	-0.154611198056993	-0.0477712974281404	0.673825135937275	6	-2.224541748313	-0.370756958052167	-1
"Otu380"	1.49768467022316	-0.917277632093987	-1.73218895815508	NA	-0.341029912160674	0.597190434327028	1.9194291389535	6	1.02380774109395	0.170634623515658	1
"Otu382"	NA	-0.28930328308373	-0.310019969950944	NA	-1.14652972874754	0.553928754258156	0.508578333565923	5	-0.683345893958135	-0.136669178791627	-1
"Otu3824"	-0.795523371696732	0.350350555970502	-1.39852798833102	NA	-0.431943566824298	-0.184026160496406	NA	5	-2.45967053137795	-0.491934106275591	-1
"Otu3828"	0.695710081734432	-0.447623524875489	-0.893842463622202	NA	NA	NA	NA	3	-0.645755906763259	-0.215251968921086	-1
"Otu3829"	-0.119731759175472	-0.188303576725057	NA	NA	-0.872798900096991	NA	NA	3	-1.18083423599752	-0.393611411999173	-1
"Otu383"	-0.320361578226978	-0.42461488373277	-0.0373137904876906	-2.10586966778428	0.217922095928912	0.338250806010113	0.319566271101755	7	-2.01242074719094	-0.287488678170134	-1
"Otu3835"	0.657239401902971	0.29431812396168	NA	NA	0.0491049533294547	-1.01584998080862	NA	4	-0.0151875016145144	-0.00379687540362859	-1
"Otu385"	1.38006140705074	0.706796977305825	0.958291107918032	NA	0.159245747403104	0.21276741327739	0.190395956052373	6	3.60755860900746	0.601259768167911	1
"Otu3850"	NA	NA	-2.22097212290149	0.874512310538259	NA	-1.61509894901578	NA	3	-2.96155876137901	-0.987186253793004	-1
"Otu3860"	NA	-1.48607378644393	NA	NA	-0.146053550826206	1.69074977095537	NA	3	0.0586224336852341	0.0195408112284114	1
"Otu387"	-0.553694964256873	0.705917231957652	NA	-1.00453793481034	NA	NA	-0.387129132141607	4	-1.23944479925117	-0.309861199812792	-1
"Otu3873"	-0.632802285258469	-0.284652387639224	NA	NA	0.580743236288412	NA	NA	3	-0.336711436609281	-0.112237145536427	-1
"Otu388"	0.208162149722375	0.239855717950041	-0.754095168326426	NA	-0.144975107919925	-0.15033470102701	0.628942748724098	6	0.0275556391231531	0.00459260652052551	1
"Otu3885"	1.72774110966068	-0.298905764077825	NA	NA	NA	-0.938366112540335	NA	3	0.49046923304252	0.163489744347507	1
"Otu389"	NA	NA	-2.19913783145432	NA	0.551150474700318	-0.0744041571467179	-0.509526202179906	4	-2.23191771608063	-0.557979429020157	-1
"Otu3893"	0.0684982669320988	0.0808088567491251	NA	NA	-0.075124063537437	NA	NA	3	0.0741830601437869	0.0247276867145956	1
"Otu39"	NA	NA	3.23424574477008	NA	-2.98409242930581	-3.92605726720494	2.00358277343231	4	-1.67232117830836	-0.41808029457709	-1
"Otu3903"	-2.33377493443585	-0.0573833531596007	NA	-1.3673520576436	NA	NA	NA	3	-3.75851034523905	-1.25283678174635	-1
"Otu391"	0.325661933365527	1.0405289765906	-0.013724482507061	NA	0.233294579457422	-0.599608955893215	0.232660845642938	6	1.21881289665621	0.203135482776035	1
"Otu392"	0.632391039848958	-0.483093720299714	0.416041231240477	-1.0040485295515	-2.33881928194239	-0.0230010318825018	1.6622938764597	7	-1.13823641612697	-0.162605202303853	-1
"Otu3929"	-1.08994544452593	0.196746457293618	NA	NA	NA	-1.09706830459246	NA	3	-1.99026729182477	-0.663422430608257	-1
"Otu393"	-0.173704739002454	-0.530648166325669	-2.62024145538288	-0.089464850704457	-0.0129171658803819	-0.313656923061687	1.18058308752315	7	-2.56005021283438	-0.36572145897634	-1
"Otu395"	1.24646993167863	0.201976151262835	NA	NA	0.145476850827844	-0.391660611054986	0.687195349886891	5	1.88945767260121	0.377891534520243	1
"Otu3956"	NA	-0.103365737904615	NA	NA	1.51253268522992	2.07577866940997	NA	3	3.48494561673527	1.16164853891176	1
"Otu3959"	NA	-1.08926513179178	NA	NA	-2.18004608373104	0.3035585196958	NA	3	-2.96575269582702	-0.98858423194234	-1
"Otu396"	NA	NA	-0.05494192190912	0.420565286680372	0.957885463601233	-0.731846056138573	-1.14005396103413	5	-0.548391188800218	-0.109678237760044	-1
"Otu397"	NA	NA	NA	NA	-1.56265422558534	-0.390451335262119	-0.961229743594928	3	-2.91433530444239	-0.971445101480796	-1
"Otu3976"	NA	-0.960607950836015	1.19573281806136	NA	-0.0565717815680118	0.315865672449365	NA	4	0.494418758106698	0.123604689526675	1
"Otu398"	NA	1.79303217042522	-1.79991087807653	NA	-0.00421849472843316	-0.9765047028796	1.58966059384161	5	0.602058688582267	0.120411737716453	1
"Otu3984"	-0.171888566868931	-0.171934344453354	1.67284907495862	NA	0.135167407502861	0.541523762585935	NA	5	2.00571733372513	0.401143466745026	1
"Otu3994"	-0.314368878537286	-0.180052070672878	-0.521543951049033	-1.53096449508877	-0.0889783609520188	-0.42526097643585	NA	6	-3.06116873273584	-0.510194788789306	-1
"Otu4"	NA	-0.0190670565608384	0.749407219271281	NA	0.23535006791804	-0.384022709700243	-0.0317317213936639	5	0.549935799534576	0.109987159906915	1
"Otu40"	1.56496969118229	0.526892729815057	-1.79867427635681	NA	0.228940249041738	-0.841247855636632	-0.12301188797147	6	-0.442131349925827	-0.0736885583209712	-1
"Otu400"	-0.57658082659548	-0.339312775818367	-1.29810944500236	NA	-0.0469436634510128	-0.306265044645382	-0.107542001372607	6	-2.67475375688521	-0.445792292814201	-1
"Otu402"	NA	-0.290529151005931	NA	NA	-4.84407043303174	-0.288480885224405	-1.99054145953656	4	-7.41362192879864	-1.85340548219966	-1
"Otu4024"	NA	-2.86067935268331	NA	NA	0.625957446454174	0.0729592007862693	NA	3	-2.16176270544287	-0.720587568480956	-1
"Otu4028"	0.84005564258719	-0.822634678025941	NA	NA	-0.113968240569704	0.188008644586184	NA	4	0.091461368577729	0.0228653421444322	1
"Otu403"	-0.965558216157974	NA	-0.899158421428299	NA	1.12958202516474	0.321545901328335	1.4869607276805	5	1.0733720165873	0.21467440331746	1
"Otu4037"	-0.573196122921305	1.10737773935545	NA	-1.99471184060034	NA	NA	NA	3	-1.46053022416619	-0.486843408055398	-1
"Otu4042"	0.824036715327257	0.29137442291117	-3.65637376110561	NA	-0.166911263496703	-0.316588049104481	NA	5	-3.02446193546837	-0.604892387093673	-1
"Otu406"	0.197221935111959	0.156215701359828	NA	NA	NA	NA	0.837003322193721	3	1.19044095866551	0.396813652888503	1
"Otu4062"	0.532219929842509	-0.350302909940255	NA	NA	-0.456239717242193	0.296938055399602	NA	4	0.022615358059663	0.00565383951491576	1
"Otu4063"	-1.20518354580427	-0.0385479808802142	NA	0.647210904972763	NA	NA	NA	3	-0.596520621711721	-0.19884020723724	-1
"Otu4069"	-0.170273135388297	-0.27355526478675	-1.66847308278445	NA	NA	-0.673702357939377	NA	4	-2.78600384089887	-0.696500960224719	-1
"Otu407"	-0.818118376032331	-0.329423619861433	NA	NA	-0.331519863426461	0.199303796990818	0.809742849223062	5	-0.470015213106345	-0.094003042621269	-1
"Otu4072"	-1.1840711892982	0.13124696893996	NA	-2.37484386747107	NA	NA	NA	3	-3.42766808782931	-1.14255602927644	-1
"Otu408"	-0.307805630791816	-0.543412022619215	NA	NA	-0.300273051020136	-0.586749275969247	0.77927398190098	5	-0.958965998499434	-0.191793199699887	-1
"Otu4080"	NA	NA	-0.36851543497797	NA	-0.101171027729434	-0.749121500289677	NA	3	-1.21880796299708	-0.406269320999027	-1
"Otu4084"	NA	-1.15857051824621	NA	NA	-0.349212596973329	-1.90462574678042	NA	3	-3.41240886199996	-1.13746962066665	-1
"Otu41"	0.384117631839292	-0.172674513983533	1.80272072609836	NA	-0.703237086571106	0.396571992094553	0.18361288734631	6	1.89111163682388	0.315185272803979	1
"Otu410"	0.634531279207098	-0.498861804104384	NA	NA	0.532118919906653	0.0604783788722872	0.632586832102875	5	1.36085360598453	0.272170721196906	1
"Otu4100"	-0.273088821506659	0.481086257400507	NA	NA	0.546162864540679	-0.796750779842983	NA	4	-0.0425904794084561	-0.010647619852114	-1
"Otu411"	0.0736291358580407	0.0441845705822515	-1.49645253166108	NA	0.36570562316852	-0.338961754492619	0.648962558823994	6	-0.702932397720893	-0.117155399620149	-1
"Otu4129"	0.0825744134122035	-1.2381442066127	NA	NA	0.122445333917338	-0.415453103427188	NA	4	-1.44857756271035	-0.362144390677587	-1
"Otu413"	NA	NA	-2.48916421251721	NA	-1.32363926188447	-0.54803186876958	0.479160206767874	4	-3.88167513640339	-0.970418784100846	-1
"Otu414"	NA	NA	NA	NA	-2.89908732705475	0.398763557329843	-0.318357589165073	3	-2.81868135888998	-0.939560452963327	-1
"Otu4145"	0.539791367657333	NA	0.619427579030112	-0.843413436917938	-0.173531534914641	0.749540200158669	NA	5	0.891814175013535	0.178362835002707	1
