"OTU"	"Leff_W_2015_1"	"Leff_W_2015_2"	"Leff_W_2015_3"	"Leff_W_2015_4"	"Leff_W_2015_5"	"Leff_W_2015_6"	"Freq"	"Sum_log2FoldChange"	"Mean_log2FoldChange"	"Binary_log2FoldChange"
"Otu1924"	0.368121640675667	NA	NA	-2.36030886448881	1.56970710233635	NA	3	-0.422480121476793	-0.140826707158931	-1
"Otu193"	-1.27738271989024	-0.157012267605404	NA	0.624851972911282	-0.842276128240305	-0.148963915603915	5	-1.80078305842858	-0.360156611685716	-1
"Otu1932"	1.02630595576486	1.46391282059053	0.4312215638005	NA	1.54423487322111	0.42899785805862	5	4.89467307143562	0.978934614287124	1
"Otu1936"	NA	NA	NA	-0.662506240396714	1.19381637152446	-0.40609747379698	3	0.125212657330766	0.0417375524435887	1
"Otu1938"	1.39947242632672	0.32502677740404	NA	NA	-3.6356271866711	NA	3	-1.91112798294034	-0.637042660980113	-1
"Otu194"	0.0416280595458177	0.633499588550304	0.235982603699308	-1.17654367724984	NA	0.0817543402479703	5	-0.18367908520644	-0.036735817041288	-1
"Otu1940"	NA	-1.37283280212618	NA	-1.83453394395808	-0.0526595959881625	NA	3	-3.26002634207242	-1.08667544735747	-1
"Otu1943"	1.35625270138081	2.19904620678587	0.536582754583666	NA	-0.130344720259959	NA	4	3.96153694249039	0.990384235622597	1
"Otu195"	1.04399694328612	-0.496221452542643	-1.26057949851928	0.743332899864985	-0.254636257823647	-1.49393050056528	6	-1.71803786629975	-0.286339644383291	-1
"Otu196"	-0.215297424380931	1.54163740281794	-1.18968027099984	0.44357045137287	-0.670286680160923	0.531826519821957	6	0.441769998471073	0.0736283330785122	1
"Otu1964"	1.03277907704178	NA	NA	-0.721003561379786	NA	-0.518370237812186	3	-0.206594722150192	-0.0688649073833974	-1
"Otu1973"	-0.484447880396573	NA	0.44980653430803	NA	0.406630141671968	NA	3	0.371988795583425	0.123996265194475	1
"Otu198"	NA	-0.132554838561318	NA	NA	-1.34715631858593	0.770055541609639	3	-0.709655615537609	-0.23655187184587	-1
"Otu1980"	-0.73670406827634	NA	0.889361695410392	-3.3788144762948	NA	NA	3	-3.22615684916075	-1.07538561638692	-1
"Otu199"	NA	0.108006619132538	NA	0.384337058132678	NA	-1.05797803990443	3	-0.565634362639214	-0.188544787546405	-1
"Otu1992"	0.131309696052059	NA	-0.204229387385054	-0.408903903673939	0.245980070811283	-1.29028045111522	5	-1.52612397531087	-0.305224795062174	-1
"Otu2"	NA	NA	-0.534095809629957	-0.118119582896972	-0.65835478796741	0.0578071268629448	4	-1.25276305363139	-0.313190763407849	-1
"Otu20"	0.374149051801074	5.58557138367337	-0.264003826292582	2.35904399398957	0.663045495702153	NA	5	8.71780609887358	1.74356121977472	1
"Otu2000"	-0.449374188123859	NA	NA	-1.97263250036702	0.210006955083436	-2.13247354138977	4	-4.34447327479721	-1.0861183186993	-1
"Otu2001"	0.158087270782512	NA	-0.0886913023311052	0.826581547284553	0.496093662437478	-0.0619341250160077	5	1.33013705315743	0.266027410631486	1
"Otu2003"	NA	NA	0.058356404104712	-1.62050885775485	NA	1.31399800126483	3	-0.248154452385308	-0.0827181507951027	-1
"Otu2008"	-2.28951458768889	NA	NA	2.3783724708839	-0.0915687701248628	NA	3	-0.00271088692985282	-0.000903628976617605	-1
"Otu201"	-0.0879104713283524	NA	-1.29036045140472	0.859052647951541	NA	NA	3	-0.519218274781531	-0.17307275826051	-1
"Otu2019"	0.586714056063311	NA	1.21342693523492	2.05830907030064	0.73274026773251	0.240962945984625	5	4.83215327531601	0.966430655063201	1
"Otu202"	NA	1.42068467605432	0.60392497957417	0.391411514348642	-0.689414268656792	NA	4	1.72660690132034	0.431651725330085	1
"Otu2020"	NA	NA	-1.82459509386277	-2.19998460089489	0.077828463648085	NA	3	-3.94675123110957	-1.31558374370319	-1
"Otu2022"	0.390248006723452	NA	NA	-0.777207033603862	0.499316922794762	NA	3	0.112357895914352	0.0374526319714507	1
"Otu2024"	0.406440758141904	NA	0.32344541719804	1.28793303168066	-0.311782642679918	NA	4	1.70603656434069	0.426509141085172	1
"Otu203"	NA	0.262730521386486	1.69486849045949	0.589617975908334	1.59468628008098	-0.383817662634036	5	3.75808560520125	0.751617121040251	1
"Otu2034"	NA	-4.73625890797821	NA	0.0957714365285014	-2.86465031754545	NA	3	-7.50513778899516	-2.50171259633172	-1
"Otu204"	-0.279658322445393	NA	0.599869608430521	NA	NA	-0.0450555018423435	3	0.275155784142784	0.0917185947142615	1
"Otu2062"	NA	NA	NA	-0.304715139663766	1.07562684442368	-0.529098676613678	3	0.241813028146236	0.080604342715412	1
"Otu2065"	0.861375110798354	NA	0.254492357248975	-2.05036145388531	NA	NA	3	-0.934493985837981	-0.311497995279327	-1
"Otu2071"	NA	-2.22614286770682	NA	0.367371110829808	-0.636251852775195	NA	3	-2.49502360965221	-0.831674536550736	-1
"Otu2079"	-0.351381751456021	NA	0.367188268801778	-0.586623075084451	NA	NA	3	-0.570816557738694	-0.190272185912898	-1
"Otu208"	1.13303751082856	NA	NA	0.625796034808163	0.475449303631043	NA	3	2.23428284926777	0.744760949755922	1
"Otu2088"	NA	-1.04194676788497	NA	NA	-0.921231806734236	0.240172060737263	3	-1.72300651388194	-0.574335504627314	-1
"Otu2091"	NA	0.875039903515058	NA	0.987143735466378	0.252960323197131	0.970792243856195	4	3.08593620603476	0.77148405150869	1
"Otu21"	0.287854130201995	0.877149853054465	0.206830811829531	-0.0271052161296581	0.330009775536665	-0.36867216247921	6	1.30606719201379	0.217677865335631	1
"Otu210"	-0.357360308982472	NA	1.27642763148466	4.34527334869856	NA	0.892223128534188	4	6.15656379973494	1.53914094993373	1
"Otu2105"	NA	0.319034442953734	NA	0.7176811419712	2.44502579836581	NA	3	3.48174138329074	1.16058046109691	1
"Otu211"	NA	-2.13589131922501	NA	2.27810400924538	-0.410179790026861	NA	3	-0.267967100006491	-0.0893223666688304	-1
"Otu213"	1.23910253717267	NA	0.932730525333749	-0.301858302794664	0.921891202952327	-4.46865094670371	5	-1.67678498403963	-0.335356996807926	-1
"Otu2133"	-0.291707959183556	NA	NA	-1.21559074787611	-0.384316967647664	NA	3	-1.89161567470733	-0.630538558235777	-1
"Otu2134"	0.270310349635431	NA	NA	0.873098800372811	NA	-0.759836102996477	3	0.383573047011765	0.127857682337255	1
"Otu214"	1.43945732376064	NA	NA	0.542025880613123	0.950260698331462	NA	3	2.93174390270523	0.977247967568408	1
"Otu2149"	NA	1.37346710165008	NA	0.266616280353697	-2.40303193978759	3.97238934980634	4	3.20944079202253	0.802360198005632	1
"Otu215"	NA	NA	NA	-0.0655944108634039	-0.30891353088617	0.545640757096911	3	0.171132815347337	0.0570442717824457	1
"Otu2155"	NA	0.219074049513497	NA	-1.00885440141411	-1.41391651180666	NA	3	-2.20369686370727	-0.734565621235758	-1
"Otu2161"	NA	0.647981197571387	NA	-0.897570440564558	1.74921080362183	-1.95151268216268	4	-0.451891121534021	-0.112972780383505	-1
"Otu2169"	0.135781657391006	NA	NA	NA	-0.564280238267594	-2.45452627726554	3	-2.88302485814213	-0.961008286047376	-1
"Otu217"	-0.061989064039932	1.45506387340967	1.49043946336058	3.69697675415135	NA	-0.497983916319557	5	6.08250711056211	1.21650142211242	1
"Otu2178"	-0.89363596810842	NA	0.888689641406287	1.42252819325808	NA	2.18691923504593	4	3.60450110160188	0.901125275400469	1
"Otu2189"	NA	NA	NA	1.28326645143728	0.618566171030951	-0.0505285930174379	3	1.85130402945079	0.617101343150264	1
"Otu219"	0.597542207610702	0.595319990509076	-1.11634122645863	-0.126603426958014	-0.47784899822363	-2.34931734832504	6	-2.87724880184554	-0.479541466974256	-1
"Otu2191"	NA	-1.71368713048596	NA	1.45370735526718	0.123185434184879	NA	3	-0.136794341033901	-0.045598113677967	-1
"Otu2195"	0.176469640646292	NA	-1.02678420085448	NA	NA	0.0107329469875855	3	-0.839581613220603	-0.279860537740201	-1
"Otu22"	0.0475750694609818	-0.601922366632896	1.81266439388207	0.16222385274583	0.491814757877072	-0.31034882061714	6	1.60200688671592	0.267001147785986	1
"Otu221"	0.343582381639905	NA	-0.624592525140816	1.03137997485749	0.101146894352267	0.0819463861731501	5	0.933463111881996	0.186692622376399	1
"Otu222"	NA	-0.493329209389776	NA	-0.0282738521336812	0.0285050105706675	NA	3	-0.49309805095279	-0.164366016984263	-1
"Otu224"	0.0308099883193041	NA	2.17874258878873	NA	NA	0.300125293409777	3	2.50967787051781	0.836559290172604	1
"Otu2246"	NA	-1.22173319807101	2.54833501401911	NA	NA	-3.58800219563641	3	-2.26140037968831	-0.75380012656277	-1
"Otu2250"	NA	NA	NA	0.238896994992057	1.17421815842622	0.566896239391683	3	1.98001139280996	0.66000379760332	1
"Otu2255"	-0.113337203859578	NA	1.07142484998636	1.67547199254357	NA	NA	3	2.63355963867035	0.877853212890117	1
"Otu2256"	NA	-0.0529179300590298	-2.63219679883611	NA	NA	-1.91929970125132	3	-4.60441443014646	-1.53480481004882	-1
"Otu226"	-0.0332373087869584	-0.213218870205392	0.063019474431366	0.367267533914627	-0.121139588302747	-0.527283539327756	6	-0.46459229827686	-0.07743204971281	-1
"Otu228"	0.491769834020095	0.63858983792214	0.541750458348239	NA	NA	-1.35994215769347	4	0.312167972597004	0.078041993149251	1
"Otu229"	-0.179679999825113	2.53260166862893	-0.212152886752048	0.215793786790757	0.828463748244819	-1.80307274359448	6	1.38195357349287	0.230325595582144	1
"Otu2290"	NA	NA	NA	2.29317345571594	0.0435918080718254	-1.29216603387579	3	1.04459922991198	0.348199743303992	1
"Otu2291"	-1.57584110126521	NA	-0.100432081665922	NA	-0.678823744292529	NA	3	-2.35509692722366	-0.785032309074554	-1
"Otu2292"	NA	-0.617617135477702	-2.68076171034171	-3.16860893060741	NA	NA	3	-6.46698777642682	-2.15566259214227	-1
"Otu23"	-0.0785754985171355	1.59968727555912	-0.715968581823915	0.866201938807204	-0.245773703383308	NA	5	1.42557143064197	0.285114286128393	1
"Otu230"	0.136137876188454	NA	NA	0.979858565102269	-0.00863976648581621	NA	3	1.10735667480491	0.369118891601636	1
"Otu231"	NA	NA	NA	0.054434427812663	0.37583467475654	-0.118621521621601	3	0.311647580947602	0.103882526982534	1
"Otu232"	NA	0.192780137160098	NA	-0.465157901494361	-0.872687578303944	0.00436181793073704	4	-1.14070352470747	-0.285175881176867	-1
"Otu2326"	NA	-0.84970468109501	NA	0.0673241643014696	-1.39416310249864	NA	3	-2.17654361929218	-0.72551453976406	-1
"Otu2333"	0.550614204571183	0.397047324944691	NA	NA	NA	0.694514817879599	3	1.64217634739547	0.547392115798491	1
"Otu2338"	NA	-1.10885452384972	NA	NA	0.0166708002790194	0.767601240959589	3	-0.324582482611112	-0.108194160870371	-1
"Otu234"	0.245404883705224	1.21890027421474	-0.291308683084865	0.922772475202814	1.92999083713361	-0.394800902487901	6	3.63095888468362	0.605159814113937	1
"Otu2352"	-0.775732163638109	NA	-1.15355448510495	-0.00214845735793797	-0.789032946775931	-0.564569548134378	5	-3.28503760101131	-0.657007520202261	-1
"Otu237"	0.203447187420006	NA	-1.38762507902209	-0.0454175033599055	0.804661042800622	0.587478962188041	5	0.162544610026673	0.0325089220053347	1
"Otu2378"	NA	0.176311417049041	NA	NA	0.427092673257373	0.249210430566323	3	0.852614520872737	0.284204840290912	1
"Otu238"	-1.72345777375624	NA	1.33135758287243	NA	NA	2.49885227496038	3	2.10675208407657	0.70225069469219	1
"Otu2383"	0.480746564902371	NA	NA	0.939385384592989	NA	1.15983631639911	3	2.57996826589447	0.859989421964823	1
"Otu2386"	0.347472308346633	NA	NA	-0.805860849932296	NA	0.718124143899876	3	0.259735602314213	0.0865785341047377	1
"Otu239"	NA	-0.283525392200272	NA	0.384401140335222	-1.95407829394543	NA	3	-1.85320254581048	-0.617734181936827	-1
"Otu24"	0.175573066410742	0.108179340954931	-0.361895779486959	0.203508228319446	-0.557093617795919	-0.616274908385282	6	-1.04800366998304	-0.174667278330507	-1
"Otu240"	0.148316176108941	-1.37504736209091	0.661060932131794	0.462814215761103	-0.199789140774588	NA	5	-0.30264517886366	-0.060529035772732	-1
"Otu2407"	NA	0.116732333004595	NA	0.687308491597722	0.538970703935825	NA	3	1.34301152853814	0.447670509512714	1
"Otu241"	NA	0.112157224910957	NA	-0.85064653999687	NA	0.42811467607387	3	-0.310374639012043	-0.103458213004014	-1
"Otu2415"	-0.669429938914544	NA	-1.47599623618913	NA	1.78544270167889	NA	3	-0.359983473424784	-0.119994491141595	-1
"Otu2419"	NA	-2.52079364483352	NA	NA	-0.00484201560986279	0.634405988455484	3	-1.8912296719879	-0.630409890662633	-1
"Otu2424"	-0.0232043178577309	NA	0.0661610307874919	NA	NA	1.50924348547039	3	1.55220019840015	0.517400066133384	1
"Otu243"	3.2309925080751	-2.2419052016449	-0.711391282755048	NA	NA	1.2705019611873	4	1.54819798486245	0.387049496215613	1
"Otu2444"	-0.553000549806944	NA	1.8028505795765	NA	NA	-0.467713933713504	3	0.782136096056052	0.260712032018684	1
"Otu245"	0.014610599661253	NA	-0.127579074866551	0.398654832254195	NA	NA	3	0.285686357048897	0.0952287856829657	1
"Otu2451"	NA	NA	NA	0.913017518506007	-0.500376699815243	-1.80651713514825	3	-1.39387631645749	-0.464625438819162	-1
"Otu2459"	-0.0300719893814588	-1.12298518026888	NA	NA	0.422472242726714	-0.383035020683316	4	-1.11361994760694	-0.278404986901735	-1
"Otu246"	0.338895473361198	NA	1.24068348361294	1.40086336847788	-1.93678600732319	-0.824786464214788	5	0.21886985391404	0.043773970782808	1
"Otu248"	0.335141313017181	-0.150166113595702	NA	NA	0.380508402751645	-0.530033687624548	4	0.035449914548576	0.008862478637144	1
"Otu2484"	NA	-0.295903257079956	NA	NA	0.339720488535084	-0.493145852529617	3	-0.449328621074489	-0.14977620702483	-1
"Otu249"	-0.216262031047251	NA	-1.86131638107257	-0.113269952441767	NA	NA	3	-2.19084836456159	-0.730282788187196	-1
"Otu2496"	0.973814805263018	NA	NA	1.21518697795043	NA	-2.27103270999046	3	-0.0820309267770121	-0.027343642259004	-1
"Otu2498"	NA	-2.08291281390296	NA	-0.994248565822826	NA	-2.057393136012	3	-5.13455451573779	-1.7115181719126	-1
"Otu25"	-0.339631840332411	-1.15407678977696	-0.753088690063797	-0.414912639705661	0.0874832642679552	-1.76546348896811	6	-4.33969018457898	-0.723281697429831	-1
"Otu250"	-3.5494894351414	1.25377204370355	NA	2.23548477002443	-0.596107586122744	-0.276622151525505	5	-0.932962359061669	-0.186592471812334	-1
"Otu2507"	NA	-0.212176821013442	NA	0.489897011068998	NA	0.861583684226114	3	1.13930387428167	0.37976795809389	1
"Otu251"	0.831815897440058	4.25699961272994	-0.157652533591393	0.987170654829555	NA	-0.0344782074414991	5	5.88385542396666	1.17677108479333	1
"Otu2518"	NA	NA	0.86349488884232	0.358741302029593	1.80398659014387	NA	3	3.02622278101578	1.00874092700526	1
"Otu252"	1.69641258378092	0.184195975060227	NA	0.281517859564645	0.118345969375067	-1.13477321704524	5	1.14569917073562	0.229139834147124	1
"Otu2525"	0.436712197932575	NA	0.372363003774241	-3.33777299138667	-0.147538721021942	NA	4	-2.6762365107018	-0.669059127675449	-1
"Otu253"	NA	NA	NA	-0.236378358413596	-0.600096107869866	-0.491191455058596	3	-1.32766592134206	-0.442555307114019	-1
"Otu2530"	NA	0.661616870051699	NA	0.393683180051755	0.819034275902188	NA	3	1.87433432600564	0.624778108668547	1
"Otu254"	NA	0.00763622147202109	NA	-0.374688243814157	-2.49939696719483	NA	3	-2.86644898953697	-0.955482996512322	-1
"Otu2547"	0.0196299955929002	NA	NA	0.162155837010256	0.910347943941327	-0.702425545838544	4	0.389708230705939	0.0974270576764848	1
"Otu2549"	-0.997864021646129	NA	-1.23616757383886	3.0614244546886	-2.63132261510484	-2.26782474444999	5	-4.07175450035122	-0.814350900070244	-1
"Otu255"	0.518786055459929	1.28840471518709	0.530508010010834	NA	NA	0.411324965023484	4	2.74902374568134	0.687255936420334	1
"Otu256"	0.231845684109863	-1.08733161711145	-0.496728997246861	0.365630893536275	0.157380149273465	0.32599540403402	6	-0.503208483404688	-0.083868080567448	-1
"Otu257"	0.133225319993636	-1.64568726489363	-0.618420833715615	0.684259268434555	2.91263976006572	-1.04547091853429	6	0.420545331350376	0.070090888558396	1
"Otu2571"	0.751694331216475	NA	0.0947054553462708	NA	NA	-4.19417926373729	3	-3.34777947717454	-1.11592649239151	-1
"Otu2575"	-0.535322097650013	NA	-0.575950015612232	0.0358666847814464	NA	-0.0416925552615993	4	-1.1170979837424	-0.279274495935599	-1
"Otu258"	-1.52476833242925	3.80150787833009	NA	NA	-0.779439949776138	NA	3	1.4972995961247	0.499099865374901	1
"Otu2584"	-0.781308204988543	NA	-0.323952696072497	-0.883975095228347	1.67310202989949	-0.457563017784183	5	-0.77369698417408	-0.154739396834816	-1
"Otu2587"	-0.362802391888417	NA	0.759406548745303	0.116088395214799	NA	0.309276002063102	4	0.821968554134787	0.205492138533697	1
"Otu2598"	-0.648550114275832	NA	-0.0436903469006357	NA	NA	0.733410999225411	3	0.0411705380489433	0.0137235126829811	1
"Otu26"	-0.0576633128776322	NA	0.628691986551813	0.296192700983672	NA	0.0601375204137935	4	0.927358895071646	0.231839723767912	1
"Otu2606"	-0.266234514597936	NA	NA	0.455116614242387	NA	-3.0889675144655	3	-2.90008541482105	-0.966695138273683	-1
"Otu261"	NA	-2.73006007510367	NA	-0.92987716944772	-0.86677156813561	-2.62101523756271	4	-7.14772405024971	-1.78693101256243	-1
"Otu2620"	0.103927860203961	NA	NA	-0.808125094970442	-2.07276261391348	NA	3	-2.77695984867996	-0.92565328289332	-1
"Otu2621"	NA	3.53642441294097	0.0726662085945598	1.14327304770603	NA	0.0787255208723172	4	4.83108919011388	1.20777229752847	1
"Otu2630"	1.22138585440552	NA	-1.33228973881803	NA	NA	-0.951254422611033	3	-1.06215830702354	-0.354052769007848	-1
"Otu2635"	-0.275293824972683	NA	3.22180015998696	NA	NA	0.168641887535357	3	3.11514822254963	1.03838274084988	1
"Otu265"	0.516886099303918	0.535753573071039	NA	0.851552714469998	0.288615108442251	-0.278701754830621	5	1.91410574045659	0.382821148091317	1
"Otu2657"	NA	0.268009096755576	NA	-1.57774289029451	0.0608883960820867	NA	3	-1.24884539745685	-0.416281799152282	-1
"Otu2659"	NA	NA	0.0980142707006514	-0.456514391191314	NA	-1.07103763096099	3	-1.42953775145165	-0.476512583817218	-1
"Otu266"	-0.3955022405954	0.825155686229227	0.598993448526783	0.940073633579004	2.02693432528294	0.638979337427065	6	4.63463419044962	0.772439031741603	1
"Otu267"	-0.580779940017571	-1.91389504033335	-0.0168078995715353	2.56803652609948	1.31175587912437	-3.54473362446866	6	-2.17642409916727	-0.362737349861211	-1
"Otu2675"	NA	1.27720607943697	NA	1.18959361003049	NA	0.150872082783782	3	2.61767177225124	0.872557257417081	1
"Otu2678"	-0.658938295119122	NA	NA	3.10207996592884	-0.105898263395255	NA	3	2.33724340741446	0.779081135804821	1
"Otu268"	0.114660057678897	4.54873893369925	NA	2.13903550815928	0.0457159039750425	NA	4	6.84815040351247	1.71203760087812	1
"Otu2686"	-3.11782457134488	NA	NA	0.837125493402632	-2.2073634691098	NA	3	-4.48806254705205	-1.49602084901735	-1
"Otu269"	-0.185465875418029	NA	0.93760096267935	NA	NA	-0.846172491473293	3	-0.094037404211972	-0.0313458014039907	-1
"Otu27"	0.663417156648458	0.123137874686292	0.221978550407569	-0.0706785596159753	0.0681463033764301	-0.998454774195837	6	0.00754655130693688	0.00125775855115615	1
"Otu270"	-0.562249338310888	NA	0.572564908574456	-1.07495938430302	0.553492686192111	-0.519461332882732	5	-1.03061246073007	-0.206122492146015	-1
"Otu271"	0.0348807870060807	NA	-0.20655904534906	-0.337246096677335	-1.06192776220529	1.70143021651281	5	0.130578099287206	0.0261156198574411	1
"Otu2714"	0.394157084921745	NA	-0.465365336924869	0.551482536560233	0.624928464161352	-1.2002976141573	5	-0.095094865438839	-0.0190189730877678	-1
"Otu2722"	NA	-0.1490780827672	-1.21739955799774	-0.212754450063237	-0.859344179069006	-1.0243084567224	5	-3.46288472661958	-0.692576945323917	-1
"Otu273"	-0.096828216082549	NA	-2.93217698122561	0.629393792206511	0.889697803131981	-1.10668649929902	5	-2.61660010126869	-0.523320020253737	-1
"Otu2734"	NA	NA	NA	-0.416592466322831	-0.976423773681597	-0.877032811917633	3	-2.27004905192206	-0.756683017307354	-1
"Otu2745"	1.3017644189192	NA	-0.641542133477705	NA	0.248216400720706	NA	3	0.908438686162201	0.3028128953874	1
"Otu275"	-0.241715006905508	NA	1.19914184235165	0.743370059777857	NA	NA	3	1.700796895224	0.566932298408	1
"Otu2750"	0.830090232434234	NA	NA	-0.4017831551869	-0.339869005364449	-1.01274735097105	4	-0.924309279088165	-0.231077319772041	-1
"Otu2761"	NA	0.74537264568309	-1.03117110859243	NA	NA	0.478547993179046	3	0.192749530269706	0.0642498434232354	1
"Otu277"	-0.526682120842012	NA	-1.89929969015911	NA	NA	-0.661898459836457	3	-3.08788027083758	-1.02929342361253	-1
"Otu278"	0.455877332895302	NA	-1.26350725237306	1.46946745816603	NA	NA	3	0.661837538688272	0.220612512896091	1
"Otu2785"	NA	-0.242245691049041	-0.878265242447468	0.122967490078156	NA	-0.45028870930647	4	-1.44783215272482	-0.361958038181206	-1
"Otu279"	0.527255653104205	-0.0609763513816146	-0.725055739298036	-0.0488251272144537	1.37823420382169	-0.0781516587086547	6	0.992480980323136	0.165413496720523	1
"Otu28"	-0.133216319653382	-0.574540044512497	-0.765274803286421	0.155186353317174	-0.00529345939425304	-0.943372329496114	6	-2.26651060302549	-0.377751767170915	-1
"Otu280"	0.117457919294462	-0.377932499219552	0.206978834268192	-1.04431564822525	1.6817411815648	-1.97675092693183	6	-1.39282113924918	-0.23213685654153	-1
"Otu281"	0.19752584177577	1.41585323183759	1.10948882409422	NA	NA	-0.387347504580847	4	2.33552039312673	0.583880098281683	1
"Otu2816"	NA	0.146221973029875	NA	-0.213846208002405	0.124769056771531	NA	3	0.057144821799001	0.0190482739330003	1
"Otu2817"	NA	0.195996444526013	NA	1.62146578600353	NA	-0.0219946874219483	3	1.79546754310759	0.598489181035865	1
"Otu2828"	-1.14271316394952	NA	3.12052701703957	3.77251292826656	-0.79448417874236	NA	4	4.95584260261425	1.23896065065356	1
"Otu284"	0.133921692293887	NA	0.559759788817747	NA	NA	-1.38811583610656	3	-0.694434354994926	-0.231478118331642	-1
"Otu285"	-0.908135814721615	NA	-1.07902009216651	0.330391014441554	-1.3440794134687	NA	4	-3.00084430591527	-0.750211076478818	-1
"Otu287"	-0.904611432900131	NA	-0.0376666317706099	-0.480948270580227	-2.0448955914821	NA	4	-3.46812192673307	-0.867030481683267	-1
"Otu288"	-1.36136557433297	-0.374599227633171	-0.479598307970289	0.690299673702346	-0.388272560438977	NA	5	-1.91353599667306	-0.382707199334612	-1
"Otu289"	0.67136221075098	NA	NA	0.601431145710956	-0.133670104218028	NA	3	1.13912325224391	0.379707750747969	1
"Otu290"	-0.0406210175401331	NA	NA	-1.189375344905	-0.249274561626101	NA	3	-1.47927092407123	-0.493090308023745	-1
"Otu291"	NA	-0.576160295028556	-1.86731894075815	1.07759270349366	-1.59514671846641	-0.00468339447847249	5	-2.96571664523793	-0.593143329047586	-1
"Otu292"	0.412716515092591	-0.235282672549599	-0.763495243276858	0.273228471781964	0.729624041012812	NA	5	0.41679111206091	0.083358222412182	1
"Otu2920"	NA	NA	NA	0.512275930051698	0.0266555640822981	-1.18834202930548	3	-0.649410535171484	-0.216470178390495	-1
"Otu2922"	NA	NA	-0.243261799143046	0.099003274298434	1.71006040727092	-0.566868733793408	4	0.9989331486329	0.249733287158225	1
"Otu2928"	NA	-0.0653769467080489	NA	-0.0354137901688851	NA	-1.37577329745432	3	-1.47656403433125	-0.492188011443751	-1
"Otu293"	-0.760318783781043	-0.881231217756401	2.5026291673456	NA	1.46626212880901	-0.0339812380962823	5	2.29336005652088	0.458672011304177	1
"Otu294"	NA	NA	-0.751581234660944	0.0923971998839582	-0.42631386191949	NA	3	-1.08549789669648	-0.361832632232159	-1
"Otu2946"	NA	NA	NA	-0.157124978319633	-0.02611437569919	-0.747614096148109	3	-0.930853450166932	-0.310284483388977	-1
"Otu295"	0.104843300826258	NA	-1.18984504566334	0.304536592364552	-0.121859776753028	-1.70590608998097	5	-2.60823101920653	-0.521646203841306	-1
"Otu296"	0.0525981169122743	0.657415142284655	-0.0473436841556379	-0.188566734409833	-0.208857548529496	-0.216852145584049	6	0.0483931465179134	0.00806552441965224	1
"Otu2967"	NA	-0.652068293041284	NA	1.74598913740287	0.302540179701313	-0.381091577357195	4	1.0153694467057	0.253842361676426	1
"Otu2981"	-1.01795529760984	NA	-0.161254676702345	0.162593270903866	1.97025503662253	0.140461060728468	5	1.09409939394268	0.218819878788536	1
"Otu2986"	NA	-3.59899154068509	NA	0.737066633688123	NA	-1.13596499546223	3	-3.9978899024592	-1.3326299674864	-1
"Otu2994"	NA	NA	NA	0.149453824158983	0.155217635974518	0.307419761179157	3	0.612091221312658	0.204030407104219	1
"Otu3"	-1.41211527710243	3.24873655629995	0.0897228230876301	0.0925557429171499	-0.0331664984345468	0.0152663326416304	6	2.00099967940938	0.333499946568231	1
"Otu30"	0.575142998360656	NA	-0.116172943463272	-0.354213780061939	-0.170470742077295	NA	4	-0.06571446724185	-0.0164286168104625	-1
"Otu300"	-0.405193259500931	1.24276852664565	-0.581188938691724	0.302015368682751	-0.0849255583487574	-0.629521402817513	6	-0.156045264030524	-0.0260075440050874	-1
"Otu303"	0.267698611607193	NA	0.467929971659682	-1.63945155193704	0.437559059548971	-0.0520795622217117	5	-0.518343471342906	-0.103668694268581	-1
"Otu304"	1.81799333890255	NA	1.17564463482056	0.161809272583896	-0.0973452895065649	-0.521015583389139	5	2.5370863734113	0.50741727468226	1
"Otu3042"	-0.56370139424742	4.04218583854038	-1.03225800572119	NA	NA	NA	3	2.44622643857177	0.815408812857257	1
"Otu3044"	0.464187736192842	-2.08157825675058	-0.447035857872423	-0.0645852329009042	NA	-0.672145651528443	5	-2.80115726285951	-0.560231452571902	-1
"Otu305"	NA	-0.135266553378686	NA	-2.45681480721786	-0.941127445365254	NA	3	-3.5332088059618	-1.17773626865393	-1
"Otu306"	-0.0295557492345915	NA	0.349029408239177	-0.349651813057518	NA	0.583881891766063	4	0.55370373771313	0.138425934428283	1
"Otu3069"	-0.0333344843251512	-2.25469198061946	NA	-1.71625806771427	NA	-0.338723306744876	4	-4.34300783940376	-1.08575195985094	-1
"Otu3089"	NA	-0.191230667531593	-0.54156972765844	-0.332960656778721	-0.389294993555407	-0.0717334717251384	5	-1.5267895172493	-0.30535790344986	-1
"Otu309"	0.0581947336128913	NA	NA	1.01027274469507	1.21507585045602	NA	3	2.28354332876398	0.761181109587994	1
"Otu31"	0.475673166897905	NA	-3.01877406875323	-0.521868565601811	-0.297576267431657	NA	4	-3.36254573488879	-0.840636433722198	-1
"Otu3106"	-1.01284691125332	-2.18442781856402	NA	NA	NA	-1.48697338131755	3	-4.68424811113489	-1.56141603704496	-1
"Otu311"	NA	-0.0129206437246506	0.761882914292561	0.269674119202193	-0.119975771223064	-0.924049547424981	5	-0.0253889288779416	-0.00507778577558832	-1
"Otu3112"	0.0624529205857106	-0.67834662477456	0.463620571460463	NA	1.1006842356962	-0.653577353055064	5	0.29483374991275	0.0589667499825499	1
"Otu3113"	NA	1.12237260105184	NA	-1.91523543135767	2.50861209217519	NA	3	1.71574926186936	0.57191642062312	1
"Otu3125"	-0.38754816278032	NA	0.337174875067089	-1.73572943726199	NA	NA	3	-1.78610272497522	-0.59536757499174	-1
